"","Address","Date","Rent","Aprt_Type","Building_Type"
"846","3957 Lenox St, Detroit, MI 48215","2026/01/01",1300,"3 Beds | 2 Baths | 1,174 sq ft",NA
"847","15863 Kentucky St, Detroit, MI 48238","2026/01/01",1100,"3 Beds | 2 Baths | 2,431 sq ft",NA
"848","78 Watson St Unit 8, Detroit, MI 48201","2026/01/01",2100,"1 Bed | 1 Bath | 1,200 sq ft",NA
"849","19404 Saint Aubin St, Detroit, MI 48234","2026/01/01",1500,"4 Beds | 2 Baths | 1,272 sq ft",NA
"850","13411 Tacoma St, Detroit, MI 48205","2026/01/01",1400,"3 Beds | 1.5 Baths | 1,044 sq ft",NA
"851","19974 Ferguson St, Detroit, MI 48235","2026/01/01",1675,"3 Beds | 1 Bath | 913 sq ft",NA
"852","17843 Strasburg St, Detroit, MI 48205","2026/01/01",1274,"3 Beds | 1 Bath | 1,070 sq ft",NA
"853","2704 Webb St, Detroit, MI 48206","2026/01/01",935,"3 Beds | 1 Bath | 1,300 sq ft",NA
"854","1623 Gladstone St, Detroit, MI 48206","2026/01/01",1900,"4 Beds | 2.5 Baths | 1,800 sq ft",NA
"855","16906 Monica St, Detroit, MI 48221","2026/01/01",1100,"2 Beds | 1 Bath | 1,800 sq ft",NA
"856","16581 Baylis St, Detroit, MI 48221","2026/01/01",1500,"3 Beds | 1 Bath | 2,912 sq ft",NA
"857","19511 Greenfield Rd Unit #1, Detroit, MI 48235","2026/01/01",1000,"2 Beds | 1 Bath | 900 sq ft",NA
"858","4654 Dickerson Ave, Detroit, MI 48215","2026/01/01",1500,"4 Beds | 2 Baths | 1,500 sq ft",NA
"859","8931 Mt Elliott St, Detroit, MI 48211","2026/01/01",928,"1 Bed | 1 Bath",NA
"860","8751 Elmira St Unit 9, Detroit, MI 48204","2026/01/01",700,"1 Bed | 1 Bath | 500 sq ft",NA
"861","10071 Joy Rd Unit 3, Detroit, MI 48204","2026/01/01",720,"1 Bed | 1 Bath | 725 sq ft",NA
"862","19501 Woodingham Dr, Detroit, MI 48221","2026/01/01",1300,"2 Beds | 2 Baths | 1,000 sq ft",NA
"863","6010 Oldtown St, Detroit, MI 48224","2026/01/01",1150,"3 Beds | 1 Bath | 961 sq ft",NA
"864","9255 Heyden, Detroit, MI 48228","2026/01/01",1200,"2 Beds | 1 Bath | 743 sq ft",NA
"865","3524 Cadillac Blvd, Detroit, MI 48214","2026/01/01",1300,"3 Beds | 1 Bath | 2,218 sq ft",NA
"866","701 W Canfield St Unit 5, Detroit, MI 48201","2026/01/01",3250,"2 Beds | 1.5 Baths | 1,094 sq ft",NA
"867","4735 Rohns St Unit 206, Detroit, MI 48214","2026/01/01",1400,"2 Beds | 1 Bath | 850 sq ft",NA
"868","593 Hague St, Detroit, MI 48202","2026/01/01",1195,"3 Beds | 1 Bath | 1,297 sq ft",NA
"869","3224 Webb St, Detroit, MI 48206","2026/01/01",1300,"3 Beds | 2 Baths | 1,700 sq ft",NA
"870","3008 Cortland St, Detroit, MI 48206","2026/01/01",1400,"4 Beds | 1 Bath | 1,700 sq ft",NA
"871","14289 Linnhurst St, Detroit, MI 48205","2026/01/01",1549,"4 Beds | 1 Bath | 1,344 sq ft",NA
"872","8955 Otsego St, Detroit, MI 48204","2026/01/01",1000,"1 Bed | 1 Bath | 3,500 sq ft",NA
"873","14828 Sussex St, Detroit, MI 48227","2026/01/01",1195,"3 Beds | 1 Bath | 2,674 sq ft",NA
"874","7312 American St, Detroit, MI 48210","2026/01/01",900,"2 Beds | 1 Bath | 2,132 sq ft",NA
"875","73 Woodland St, Detroit, MI 48202","2026/01/01",1999,"5 Beds | 2 Baths | 2,465 sq ft",NA
"876","2915 John R St, Detroit, MI 48201","2026/01/01",3500,"2 Beds | 2 Baths | 1,318 sq ft",NA
"877","3520 Cadillac Blvd, Detroit, MI 48214","2026/01/01",1300,"3 Beds | 1 Bath | 2,218 sq ft",NA
"878","18614 Griggs St, Detroit, MI 48221","2026/01/01",2000,"4 Beds | 2 Baths | 1,650 sq ft",NA
"879","18697 Sunderland Rd, Detroit, MI 48219","2026/01/01",1300,"2 Beds | 1 Bath | 780 sq ft",NA
"880","20532 Lesure St, Detroit, MI 48235","2026/01/01",1800,"3 Beds | 1 Bath | 945 sq ft",NA
"881","6175 Guilford St, Detroit, MI 48224","2026/01/01",1400,"4 Beds | 1.5 Baths | 1,300 sq ft",NA
"882","1300 E Lafayette St Unit 1209, Detroit, MI 48207","2026/01/01",1450,"1 Bed | 1 Bath | 739 sq ft",NA
"883","3273 Cortland St, Detroit, MI 48206","2026/01/01",1500,"3 Beds | 1 Bath | 2,700 sq ft",NA
"884","15714 Novara St, Detroit, MI 48205","2026/01/01",1599,"3 Beds | 1 Bath | 889 sq ft",NA
"885","16157 Linwood St, Detroit, MI 48221","2026/01/01",1550,"3 Beds | 1.5 Baths | 1,346 sq ft",NA
"886","8272 Outer Dr E, Detroit, MI 48213","2026/01/01",1500,"3 Beds | 2 Baths | 1,271 sq ft",NA
"887","16199 Monica St, Detroit, MI 48221","2026/01/01",1600,"3 Beds | 1 Bath | 1,440 sq ft",NA
"888","18290 Prairie St, Detroit, MI 48221","2026/01/01",1600,"3 Beds | 1 Bath | 1,587 sq ft",NA
"889","2197 Springle St, Detroit, MI 48215","2026/01/01",900,"3 Beds | 1 Bath | 2,100 sq ft",NA
"890","16540 Marlowe St, Detroit, MI 48235","2026/01/01",1800,"3 Beds | 2 Baths | 1,231 sq ft",NA
"891","3788 Burns Ave, Detroit, MI 48214","2026/01/01",1500,"4 Beds | 1.5 Baths | 1,524 sq ft",NA
"892","9336 Sussex St, Detroit, MI 48228","2026/01/01",1300,"3 Beds | 2 Baths | 1,100 sq ft",NA
"893","20558 Oakfield Ave, Detroit, MI 48235","2026/01/01",1550,"3 Beds | 1 Bath | 977 sq ft",NA
"894","5772 Guilford St, Detroit, MI 48224","2026/01/01",1225,"3 Beds | 1.5 Baths | 1,100 sq ft",NA
"895","16073 Tacoma St, Detroit, MI 48205","2026/01/01",1050,"3 Beds | 1 Bath | 847 sq ft",NA
"896","18488 Fairport St, Detroit, MI 48205","2026/01/01",1450,"4 Beds | 2 Baths | 1,066 sq ft",NA
"897","19450 Heyden St, Detroit, MI 48219","2026/01/01",1150,"3 Beds | 1 Bath | 925 sq ft",NA
"898","13946 Braile St, Detroit, MI 48223","2026/01/01",1550,"3 Beds | 1.5 Baths | 1,144 sq ft",NA
"899","8900 Artesian St, Detroit, MI 48228","2026/01/01",1250,"2 Beds | 1 Bath | 746 sq ft",NA
"900","11101 Kennebec St, Detroit, MI 48205","2026/01/01",1200,"2 Beds | 1 Bath | 900 sq ft",NA
"901","11222 Wayburn St, Detroit, MI 48224","2026/01/01",1300,"3 Beds | 1 Bath | 1,080 sq ft",NA
"902","19344 Bradford Ave, Detroit, MI 48205","2026/01/01",1200,"3 Beds | 1 Bath | 1,039 sq ft",NA
"903","14024 Grandville Ave, Detroit, MI 48223","2026/01/01",1300,"2 Beds | 1 Bath | 915 sq ft",NA
"904","10 Witherell St Unit 2803, Detroit, MI 48226","2026/01/01",2225,"2 Beds | 1 Bath | 922 sq ft",NA
"905","411 Piquette Ave Unit C1, Detroit, MI 48202","2026/01/01",1305,"Studio | 1 Bath | 450 sq ft",NA
"906","411 Piquette Ave Unit P, Detroit, MI 48202","2026/01/01",1210,"Studio | 1 Bath | 400 sq ft",NA
"907","22510 Frisbee St, Detroit, MI 48219","2026/01/01",1300,"3 Beds | 1 Bath | 929 sq ft",NA
"908","1285 16th St Unit 22, Detroit, MI 48216","2026/01/01",2500,"2 Beds | 2.5 Baths | 1,800 sq ft",NA
"909","11160 Charlemagne Ave, Detroit, MI 48213","2026/01/01",1500,"3 Beds | 1 Bath | 914 sq ft",NA
"910","799 E Grand Blvd Unit 7, Detroit, MI 48207","2026/01/01",1100,"1 Bed | 1 Bath | 425 sq ft",NA
"911","6761 Mettetal St, Detroit, MI 48228","2026/01/01",1350,"3 Beds | 1 Bath | 1,034 sq ft",NA
"912","7784 Mettetal St, Detroit, MI 48228","2026/01/01",1400,"3 Beds | 1 Bath | 914 sq ft",NA
"913","6324 Montrose St, Detroit, MI 48228","2026/01/01",1400,"3 Beds | 1 Bath | 1,042 sq ft",NA
"914","7785 Mettetal St, Detroit, MI 48228","2026/01/01",1400,"3 Beds | 1 Bath | 910 sq ft",NA
"915","12648 Mettetal St, Detroit, MI 48227","2026/01/01",1275,"3 Beds | 1.5 Baths | 1,000 sq ft",NA
"916","16169 Kentucky St, Detroit, MI 48221","2026/01/01",1350,"3 Beds | 1 Bath | 2,796 sq ft",NA
"917","9319 Morang Ave, Detroit, MI 48224","2026/01/01",1300,"3 Beds | 1.5 Baths | 1,100 sq ft",NA
"918","11733 Minden Ave, Detroit, MI 48205","2026/01/01",1375,"3 Beds | 1 Bath | 1,028 sq ft",NA
