"Address","Date","Rent","Aprt_Type","Building_Type"
"5220 Luzzane Dr, Indianapolis, IN 46220","2026/01/12",1119,"2 Beds+","Apartment"
"8055 Crossing Dr, Indianapolis, IN 46227","2026/01/12",1139,"1 Bed","Apartment"
"8055 Crossing Dr, Indianapolis, IN 46227","2026/01/12",1299,"2 Beds","Apartment"
"8055 Crossing Dr, Indianapolis, IN 46227","2026/01/12",1599,"3 Beds","Apartment"
"5525 Elkhorn Dr, Indianapolis, IN 46254","2026/01/12",1046,"1 Bed","Apartment"
"5525 Elkhorn Dr, Indianapolis, IN 46254","2026/01/12",1241,"2 Beds","Apartment"
"5525 Elkhorn Dr, Indianapolis, IN 46254","2026/01/12",1596,"3 Beds","Apartment"
"7913 Ella Dobbs Ln, Indianapolis, IN 46227","2026/01/12",1000,"1 Bed","Apartment"
"7913 Ella Dobbs Ln, Indianapolis, IN 46227","2026/01/12",1200,"2 Beds","Apartment"
"7913 Ella Dobbs Ln, Indianapolis, IN 46227","2026/01/12",1650,"3 Beds","Apartment"
"7999 Silverleaf Dr, Indianapolis, IN 46260","2026/01/12",844,"Studio","Apartment"
"7999 Silverleaf Dr, Indianapolis, IN 46260","2026/01/12",1159,"1 Bed","Apartment"
"7999 Silverleaf Dr, Indianapolis, IN 46260","2026/01/12",1329,"2 Beds+","Apartment"
"9000 N College Ave, Indianapolis, IN 46240","2026/01/12",749,"Studio","Apartment"
"9000 N College Ave, Indianapolis, IN 46240","2026/01/12",929,"1 Bed","Apartment"
"9000 N College Ave, Indianapolis, IN 46240","2026/01/12",1009,"2 Beds","Apartment"
"5200 E Fall Creek Parkway North Dr, Indianapolis, IN 46220","2026/01/12",1090,"1 Bed","Apartment"
"5200 E Fall Creek Parkway North Dr, Indianapolis, IN 46220","2026/01/12",1273,"2 Beds","Apartment"
"2810 Willow Lake Dr, Indianapolis, IN 46268","2026/01/12",1430,"1 Bed","Apartment"
"2810 Willow Lake Dr, Indianapolis, IN 46268","2026/01/12",1840,"2 Beds","Apartment"
"4901 Whitton Pl, Indianapolis, IN 46220","2026/01/12",1299,"1 Bed","Apartment"
"4901 Whitton Pl, Indianapolis, IN 46220","2026/01/12",1095,"2 Beds","Apartment"
"4901 Whitton Pl, Indianapolis, IN 46220","2026/01/12",1575,"3 Beds","Apartment"
"7251 Windsor Lakes Dr, Indianapolis, IN 46237","2026/01/12",1230,"1 Bed","Apartment"
"7251 Windsor Lakes Dr, Indianapolis, IN 46237","2026/01/12",1410,"2 Beds","Apartment"
"7251 Windsor Lakes Dr, Indianapolis, IN 46237","2026/01/12",1700,"3 Beds","Apartment"
"9093 Bourbon St, Indianapolis, IN 46235","2026/01/12",819,"Studio","Apartment"
"9093 Bourbon St, Indianapolis, IN 46235","2026/01/12",959,"1 Bed","Apartment"
"9093 Bourbon St, Indianapolis, IN 46235","2026/01/12",1249,"2 Beds+","Apartment"
"8281 Clearvista Pky, Indianapolis, IN 46256","2026/01/12",1145,"1 Bed","Apartment"
"8281 Clearvista Pky, Indianapolis, IN 46256","2026/01/12",1305,"2 Beds","Apartment"
"8281 Clearvista Pky, Indianapolis, IN 46256","2026/01/12",1705,"3 Beds","Apartment"
"5483 Holly Springs Dr W, Indianapolis, IN 46254","2026/01/12",1169,"1 Bed","Apartment"
"5483 Holly Springs Dr W, Indianapolis, IN 46254","2026/01/12",1304,"2 Beds","Apartment"
"8002 Harcourt Rd, Indianapolis, IN 46260","2026/01/12",979,"1 Bed","Apartment"
"8002 Harcourt Rd, Indianapolis, IN 46260","2026/01/12",1099,"2 Beds","Apartment"
"9115 Knights Bridge Blvd, Indianapolis, IN 46240","2026/01/12",880,"1 Bed","Apartment"
"9115 Knights Bridge Blvd, Indianapolis, IN 46240","2026/01/12",1145,"2 Beds","Apartment"
"1501 W 16th St, Indianapolis, IN 46202","2026/01/12",1546,"Studio","Apartment"
"1501 W 16th St, Indianapolis, IN 46202","2026/01/12",1154,"1 Bed","Apartment"
"1501 W 16th St, Indianapolis, IN 46202","2026/01/12",1530,"2 Beds","Apartment"
"545 English Village Dr, Indianapolis, IN 46239","2026/01/12",929,"1 Bed","Apartment"
"545 English Village Dr, Indianapolis, IN 46239","2026/01/12",1075,"2 Beds","Apartment"
"719 Virginia Ave, Indianapolis, IN 46203","2026/01/12",1640,"1 Bed","Apartment"
"719 Virginia Ave, Indianapolis, IN 46203","2026/01/12",2290,"2 Beds","Apartment"
"6046 E 21st St, Indianapolis, IN 46219","2026/01/12",765,"1 Bed","Apartment"
"6046 E 21st St, Indianapolis, IN 46219","2026/01/12",798,"2 Beds","Apartment"
"7247 Vista Cir, Indianapolis, IN 46217","2026/01/12",1173,"1 Bed","Apartment"
"7247 Vista Cir, Indianapolis, IN 46217","2026/01/12",1554,"2 Beds","Apartment"
"7247 Vista Cir, Indianapolis, IN 46217","2026/01/12",1781,"3 Beds","Apartment"
"7545 Bayview Club Dr, Indianapolis, IN 46250","2026/01/12",1240,"1 Bed","Apartment"
"7545 Bayview Club Dr, Indianapolis, IN 46250","2026/01/12",1425,"2 Beds","Apartment"
"7545 Bayview Club Dr, Indianapolis, IN 46250","2026/01/12",1645,"3 Beds","Apartment"
"220 N Meridian St, Indianapolis, IN 46204","2026/01/12",1502,"Studio","Apartment"
"220 N Meridian St, Indianapolis, IN 46204","2026/01/12",1922,"1 Bed","Apartment"
"220 N Meridian St, Indianapolis, IN 46204","2026/01/12",2723,"2 Beds+","Apartment"
"720 Buffalo Run Dr, Indianapolis, IN 46227","2026/01/12",1046,"1 Bed","Apartment"
"720 Buffalo Run Dr, Indianapolis, IN 46227","2026/01/12",1296,"2 Beds","Apartment"
"7855 Cimarron Trl, Indianapolis, IN 46214","2026/01/12",916,"1 Bed","Apartment"
"7855 Cimarron Trl, Indianapolis, IN 46214","2026/01/12",1191,"2 Beds","Apartment"
"7855 Cimarron Trl, Indianapolis, IN 46214","2026/01/12",1496,"3 Beds","Apartment"
"6875 Faris Ave, Indianapolis, IN 46226","2026/01/12",934,"1 Bed","Apartment"
"6875 Faris Ave, Indianapolis, IN 46226","2026/01/12",1074,"2 Beds","Apartment"
"1430 Madison Ave, Indianapolis, IN 46225","2026/01/12",830,"1 Bed","Apartment"
"1430 Madison Ave, Indianapolis, IN 46225","2026/01/12",1149,"2 Beds","Apartment"
"56 Port Ocall Dr, Indianapolis, IN 46224","2026/01/12",873,"1 Bed","Apartment"
"56 Port Ocall Dr, Indianapolis, IN 46224","2026/01/12",1139,"2 Beds","Apartment"
"56 Port Ocall Dr, Indianapolis, IN 46224","2026/01/12",1476,"3 Beds+","Apartment"
"8555 One West Dr, Indianapolis, IN 46260","2026/01/12",2399,"3 Beds+",NA
"640 E Michigan St, Indianapolis, IN 46202","2026/01/12",1156,"Studio","Apartment"
"640 E Michigan St, Indianapolis, IN 46202","2026/01/12",1511,"1 Bed","Apartment"
"640 E Michigan St, Indianapolis, IN 46202","2026/01/12",1947,"2 Beds","Apartment"
"7925 Carlington Rd, Indianapolis, IN 46237","2026/01/12",1845,"2 Beds",NA
"515 E Market St, Indianapolis, IN 46204","2026/01/12",1325,"1 Bed","Apartment"
"515 E Market St, Indianapolis, IN 46204","2026/01/12",1783,"2 Beds","Apartment"
"231 N Pennslvania St, Indianapolis, IN 46204","2026/01/12",1661,"1 Bed","Apartment"
"231 N Pennslvania St, Indianapolis, IN 46204","2026/01/12",2590,"2 Beds","Apartment"
"1030 N College Ave, Indianapolis, IN 46202","2026/01/12",2500,"2 Beds",NA
