"","Address","Date","Rent","Aprt_Type","Building_Type"
"848","3000 Renaissance Park Pl, Cary, NC 27513","2026/01/01",2050,"3 Beds","Apartment"
"NA.2",NA,NA,NA,NA,NA
"850","100 Kempwood Dr, Cary, NC 27513","2026/01/01",1086,"1 Bed","Apartment"
"851","100 Kempwood Dr, Cary, NC 27513","2026/01/01",1244,"2 Beds","Apartment"
"852","1700 Connery Ct, Garner, NC 27529","2026/01/01",1404,"1 Bed","Apartment"
"853","1700 Connery Ct, Garner, NC 27529","2026/01/01",1755,"2 Beds","Apartment"
"854","1700 Connery Ct, Garner, NC 27529","2026/01/01",2085,"3 Beds","Apartment"
"855","1000 Lassen Dr, Knightdale, NC 27545","2026/01/01",1300,"1 Bed","Apartment"
"856","1000 Lassen Dr, Knightdale, NC 27545","2026/01/01",1545,"2 Beds","Apartment"
"857","1000 Lassen Dr, Knightdale, NC 27545","2026/01/01",2370,"3 Beds","Apartment"
"858","1001 Mulford Ct, Knightdale, NC 27545","2026/01/01",1520,"3 Beds",NA
"859","880 Glendale Dr, Cary, NC 27511","2026/01/01",989,"1 Bed","Apartment"
"860","880 Glendale Dr, Cary, NC 27511","2026/01/01",1269,"2 Beds","Apartment"
"861","880 Glendale Dr, Cary, NC 27511","2026/01/01",1489,"3 Beds","Apartment"
"862","2000 Crossroads Manor Ct, Cary, NC 27518","2026/01/01",1281,"1 Bed","Apartment"
"863","2000 Crossroads Manor Ct, Cary, NC 27518","2026/01/01",1494,"2 Beds","Apartment"
"864","2000 Crossroads Manor Ct, Cary, NC 27518","2026/01/01",1739,"3 Beds","Apartment"
"865","1524 Woodfield Creek Dr, Wake Forest, NC 27587","2026/01/01",1169,"1 Bed","Apartment"
"866","1524 Woodfield Creek Dr, Wake Forest, NC 27587","2026/01/01",1413,"2 Beds","Apartment"
"867","1524 Woodfield Creek Dr, Wake Forest, NC 27587","2026/01/01",1659,"3 Beds","Apartment"
"868","800 Finsbury St, Durham, NC 27703","2026/01/01",1138,"1 Bed","Apartment"
"869","800 Finsbury St, Durham, NC 27703","2026/01/01",1750,"2 Beds","Apartment"
"870","800 Finsbury St, Durham, NC 27703","2026/01/01",1739,"3 Beds","Apartment"
"871","1421 Legacy Falls Dr, Wake Forest, NC 27587","2026/01/01",1450,"1 Bed","Apartment"
"872","1421 Legacy Falls Dr, Wake Forest, NC 27587","2026/01/01",1695,"2 Beds","Apartment"
"873","1421 Legacy Falls Dr, Wake Forest, NC 27587","2026/01/01",1885,"3 Beds","Apartment"
"874","1891 S Franklin St, Wake Forest, NC 27587","2026/01/01",1149,"1 Bed","Apartment"
"875","1891 S Franklin St, Wake Forest, NC 27587","2026/01/01",1537,"2 Beds","Apartment"
"876","1891 S Franklin St, Wake Forest, NC 27587","2026/01/01",2135,"3 Beds","Apartment"
"877","1607 Olive Branch Rd, Durham, NC 27703","2026/01/01",2000,"3 Beds","Apartment"
"878","1607 Olive Branch Rd, Durham, NC 27703","2026/01/01",2475,"4 Beds","Apartment"
"879","1607 Olive Branch Rd, Durham, NC 27703","2026/01/01",2975,"5 Beds","Apartment"
"880","200 Berwick Valley Ln, Cary, NC 27513","2026/01/01",1383,"1 Bed","Apartment"
"881","200 Berwick Valley Ln, Cary, NC 27513","2026/01/01",1647,"2 Beds","Apartment"
"882","200 Berwick Valley Ln, Cary, NC 27513","2026/01/01",1871,"3 Beds","Apartment"
"883","1248 Donaldson Dr, Cary, NC 27511","2026/01/01",1266,"2 Beds","Apartment"
"884","1248 Donaldson Dr, Cary, NC 27511","2026/01/01",1475,"3 Beds","Apartment"
"885","917 7th Ave, Garner, NC 27529","2026/01/01",1005,"1 Bed","Apartment"
"886","917 7th Ave, Garner, NC 27529","2026/01/01",1088,"2 Beds","Apartment"
"887","5710 Arringdon Park Dr, Morrisville, NC 27560","2026/01/01",1038,"1 Bed","Apartment"
"888","5710 Arringdon Park Dr, Morrisville, NC 27560","2026/01/01",1298,"2 Beds","Apartment"
"889","5710 Arringdon Park Dr, Morrisville, NC 27560","2026/01/01",1688,"3 Beds","Apartment"
"890","4916 Old Page Rd, Durham, NC 27703","2026/01/01",1018,"1 Bed","Apartment"
"891","4916 Old Page Rd, Durham, NC 27703","2026/01/01",1172,"2 Beds","Apartment"
"892","4916 Old Page Rd, Durham, NC 27703","2026/01/01",1619,"3 Beds","Apartment"
"893","100 Adelaide Cir, Morrisville, NC 27560","2026/01/01",977,"1 Bed","Apartment"
"894","100 Adelaide Cir, Morrisville, NC 27560","2026/01/01",1560,"2 Beds","Apartment"
"895","200 Wickerleaf Way, Garner, NC 27529","2026/01/01",1070,"1 Bed","Apartment"
"896","200 Wickerleaf Way, Garner, NC 27529","2026/01/01",1245,"2 Beds","Apartment"
"897","200 Wickerleaf Way, Garner, NC 27529","2026/01/01",1584,"3 Beds","Apartment"
"898","1110 McKimmon View Ct, Raleigh, NC 27606","2026/01/01",1495,"3 Beds",NA
"899","1909 Eyrie Ct, Raleigh, NC 27606","2026/01/01",1247,"1 Bed","Apartment"
"900","1909 Eyrie Ct, Raleigh, NC 27606","2026/01/01",1314,"2 Beds","Apartment"
"901","519-523 Wade Ave, Raleigh, NC 27605","2026/01/01",1600,"2 Beds",NA
"902","618 N Boylan Ave, Raleigh, NC 27603","2026/01/01",2035,"2 Beds",NA
"903","4001-4117 Deep Hollow Dr, Raleigh, NC 27612","2026/01/01",1125,"1 Bed","Apartment"
"904","4001-4117 Deep Hollow Dr, Raleigh, NC 27612","2026/01/01",1300,"2 Beds","Apartment"
"905","4001-4117 Deep Hollow Dr, Raleigh, NC 27612","2026/01/01",1650,"3 Beds","Apartment"
"906","1201 Pine Haven Dr, Raleigh, NC 27607","2026/01/01",1224,"1 Bed","Apartment"
"907","1201 Pine Haven Dr, Raleigh, NC 27607","2026/01/01",1547,"2 Beds","Apartment"
"908","1201 Pine Haven Dr, Raleigh, NC 27607","2026/01/01",2155,"3 Beds","Apartment"
"909","3709 Nova Star Ln, Raleigh, NC 27612","2026/01/01",2799,"2 Beds","Apartment"
"910","3709 Nova Star Ln, Raleigh, NC 27612","2026/01/01",2799,"3 Beds","Apartment"
"911","554 E Hargett St, Raleigh, NC 27601","2026/01/01",3125,"3 Beds",NA
"912","700 Ryan Ct, Raleigh, NC 27606","2026/01/01",1099,"2 Beds","Apartment"
"913","700 Ryan Ct, Raleigh, NC 27606","2026/01/01",2099,"4 Beds","Apartment"
"914","102 Logan Ct, Raleigh, NC 27607","2026/01/01",1849,"1 Bed","Apartment"
"915","102 Logan Ct, Raleigh, NC 27607","2026/01/01",1259,"2 Beds","Apartment"
"916","102 Logan Ct, Raleigh, NC 27607","2026/01/01",1199,"3 Beds+","Apartment"
"917","2435-2509 Avent Ferry Rd, Raleigh, NC 27606","2026/01/01",995,"3 Beds+",NA
"918","5341 Arrival Dr, Raleigh, NC 27616","2026/01/01",1275,"Studio","Apartment"
"919","5341 Arrival Dr, Raleigh, NC 27616","2026/01/01",1600,"1 Bed","Apartment"
"920","5341 Arrival Dr, Raleigh, NC 27616","2026/01/01",1775,"2 Beds+","Apartment"
"921","127 New Bern Pl, Raleigh, NC 27601","2026/01/01",1695,"2 Beds+",NA
"922","3004 Dorner Cir, Raleigh, NC 27606","2026/01/01",1100,"1 Bed","Apartment"
"923","3004 Dorner Cir, Raleigh, NC 27606","2026/01/01",1188,"2 Beds","Apartment"
"924","3004 Dorner Cir, Raleigh, NC 27606","2026/01/01",1713,"3 Beds","Apartment"
"925","3201 Walnut Creek Pky, Raleigh, NC 27606","2026/01/01",954,"1 Bed","Apartment"
"926","3201 Walnut Creek Pky, Raleigh, NC 27606","2026/01/01",1123,"2 Beds","Apartment"
"927","3201 Walnut Creek Pky, Raleigh, NC 27606","2026/01/01",1559,"3 Beds","Apartment"
"928","3116 Hillsborough St, Raleigh, NC 27607","2026/01/01",1295,"1 Bed","Apartment"
"929","3116 Hillsborough St, Raleigh, NC 27607","2026/01/01",1065,"2 Beds","Apartment"
"930","3531 Wake Forest Rd, Raleigh, NC 27609","2026/01/01",899,"2 Beds",NA
"931","650 Lake Front Dr, Raleigh, NC 27613","2026/01/01",937,"1 Bed","Apartment"
"932","650 Lake Front Dr, Raleigh, NC 27613","2026/01/01",1065,"2 Beds","Apartment"
"933","3551 Cum Laude Ct, Raleigh, NC 27606","2026/01/01",1550,"1 Bed","Apartment"
"934","3551 Cum Laude Ct, Raleigh, NC 27606","2026/01/01",940,"2 Beds","Apartment"
"935","3551 Cum Laude Ct, Raleigh, NC 27606","2026/01/01",900,"3 Beds","Apartment"
"936","4730 Archean Way, Raleigh, NC 27616","2026/01/01",999,"1 Bed","Apartment"
"937","4730 Archean Way, Raleigh, NC 27616","2026/01/01",1199,"2 Beds","Apartment"
"938","4730 Archean Way, Raleigh, NC 27616","2026/01/01",1399,"3 Beds","Apartment"
"939","835 Stadium Dr, Wake Forest, NC 27587","2026/01/01",1139,"1 Bed","Apartment"
"940","835 Stadium Dr, Wake Forest, NC 27587","2026/01/01",1261,"2 Beds","Apartment"
"941","6000 Elevate Cir, Cary, NC 27513","2026/01/01",1203,"Studio","Apartment"
"942","6000 Elevate Cir, Cary, NC 27513","2026/01/01",1301,"1 Bed","Apartment"
"943","6000 Elevate Cir, Cary, NC 27513","2026/01/01",1834,"2 Beds+","Apartment"
"944","101 Ashton Pl, Cary, NC 27511","2026/01/01",1195,"2 Beds+",NA
"945","1000 Henrico Ln, Morrisville, NC 27560","2026/01/01",1043,"1 Bed","Apartment"
"946","1000 Henrico Ln, Morrisville, NC 27560","2026/01/01",1270,"2 Beds","Apartment"
"947","1000 Henrico Ln, Morrisville, NC 27560","2026/01/01",1541,"3 Beds","Apartment"
"NA.3",NA,NA,NA,NA,NA
"949","3200 Hillsborough St, Raleigh, NC 27607","2026/01/01",1345,"1 Bed","Apartment"
"950","3200 Hillsborough St, Raleigh, NC 27607","2026/01/01",1495,"2 Beds","Apartment"
"951","4300 Furman Hall, Raleigh, NC 27612","2026/01/01",1275,"1 Bed","Apartment"
"952","4300 Furman Hall, Raleigh, NC 27612","2026/01/01",1435,"2 Beds","Apartment"
"953","500-103-561 Bridle Ridge Ln, Raleigh, NC 27609","2026/01/01",1040,"1 Bed","Apartment"
"954","500-103-561 Bridle Ridge Ln, Raleigh, NC 27609","2026/01/01",1292,"2 Beds","Apartment"
"955","6801 Chesterbrook Ct, Raleigh, NC 27615","2026/01/01",1240,"1 Bed","Apartment"
"956","6801 Chesterbrook Ct, Raleigh, NC 27615","2026/01/01",1504,"2 Beds","Apartment"
"957","3409 Mill Tree Rd, Raleigh, NC 27612","2026/01/01",1300,"1 Bed","Apartment"
"958","3409 Mill Tree Rd, Raleigh, NC 27612","2026/01/01",1600,"2 Beds","Apartment"
"959","600 Bilyeu St, Raleigh, NC 27606","2026/01/01",1620,"1 Bed","Apartment"
"960","600 Bilyeu St, Raleigh, NC 27606","2026/01/01",2355,"2 Beds","Apartment"
"961","3221 Glenhill Dr, Raleigh, NC 27612","2026/01/01",1149,"Studio","Apartment"
"962","3221 Glenhill Dr, Raleigh, NC 27612","2026/01/01",1324,"1 Bed","Apartment"
"963","3221 Glenhill Dr, Raleigh, NC 27612","2026/01/01",1599,"2 Beds+","Apartment"
"964","5521 Avent Ferry Rd, Raleigh, NC 27606","2026/01/01",819,"2 Beds+",NA
"965","5072 New Hope Rd, Raleigh, NC 27604","2026/01/01",1200,"1 Bed","Apartment"
"966","5072 New Hope Rd, Raleigh, NC 27604","2026/01/01",1380,"2 Beds","Apartment"
"967","1115 Marshall St, Raleigh, NC 27604","2026/01/01",4000,"2 Beds",NA
"968","2100 McAndrew Dr, Raleigh, NC 27610","2026/01/01",1199,"2 Beds",NA
"969","9310 River Haven Pl, Raleigh, NC 27616","2026/01/01",1189,"2 Beds","Apartment"
"970","9310 River Haven Pl, Raleigh, NC 27616","2026/01/01",1450,"3 Beds","Apartment"
"971","3800-3839 Brentwood Rd, Raleigh, NC 27604","2026/01/01",1089,"1 Bed","Apartment"
"972","3800-3839 Brentwood Rd, Raleigh, NC 27604","2026/01/01",1159,"2 Beds","Apartment"
"973","3800-3839 Brentwood Rd, Raleigh, NC 27604","2026/01/01",1550,"3 Beds","Apartment"
"974","701-705 Buck Jones Rd, Raleigh, NC 27606","2026/01/01",1197,"3 Beds",NA
"975","2820-2830 Donovan Pl, Raleigh, NC 27610","2026/01/01",1397,"3 Beds",NA
"976","3111-101-3111 Longmeadow Ct, Raleigh, NC 27613","2026/01/01",1056,"1 Bed","Apartment"
"977","3111-101-3111 Longmeadow Ct, Raleigh, NC 27613","2026/01/01",1431,"2 Beds","Apartment"
"978","2301 Ostracod Ln, Raleigh, NC 27610","2026/01/01",1183,"Studio","Apartment"
"979","2301 Ostracod Ln, Raleigh, NC 27610","2026/01/01",1248,"1 Bed","Apartment"
"980","2301 Ostracod Ln, Raleigh, NC 27610","2026/01/01",1788,"2 Beds+","Apartment"
"981","1310 Silver Sage Dr, Raleigh, NC 27606","2026/01/01",1220,"1 Bed","Apartment"
"982","1310 Silver Sage Dr, Raleigh, NC 27606","2026/01/01",1612,"2 Beds","Apartment"
"983","1310 Silver Sage Dr, Raleigh, NC 27606","2026/01/01",1832,"3 Beds","Apartment"
"984","4901-4973 Faber Dr, Raleigh, NC 27606","2026/01/01",1605,"2 Beds","Apartment"
"985","4901-4973 Faber Dr, Raleigh, NC 27606","2026/01/01",1699,"3 Beds","Apartment"
"986","6350-6350 Terra Verde Dr, Raleigh, NC 27609","2026/01/01",1747,"2 Beds","Apartment"
"987","6350-6350 Terra Verde Dr, Raleigh, NC 27609","2026/01/01",1821,"3 Beds","Apartment"
"988","6200-6225 N Hills Dr, Raleigh, NC 27609","2026/01/01",949,"1 Bed","Apartment"
"989","6200-6225 N Hills Dr, Raleigh, NC 27609","2026/01/01",1263,"2 Beds","Apartment"
"990","700 Highgate Pl, Raleigh, NC 27610","2026/01/01",1097,"1 Bed","Apartment"
"991","700 Highgate Pl, Raleigh, NC 27610","2026/01/01",1288,"2 Beds","Apartment"
"992","1401 E Millbrook Rd, Raleigh, NC 27609","2026/01/01",995,"1 Bed","Apartment"
"993","1401 E Millbrook Rd, Raleigh, NC 27609","2026/01/01",1199,"2 Beds","Apartment"
"994","1401 E Millbrook Rd, Raleigh, NC 27609","2026/01/01",1570,"3 Beds","Apartment"
"995","7521 Windmill Harbor Way, Raleigh, NC 27617","2026/01/01",1109,"1 Bed","Apartment"
"996","7521 Windmill Harbor Way, Raleigh, NC 27617","2026/01/01",1202,"2 Beds","Apartment"
"997","7521 Windmill Harbor Way, Raleigh, NC 27617","2026/01/01",1643,"3 Beds","Apartment"
"998","2304 Hillsborough St, Raleigh, NC 27607","2026/01/01",2300,"2 Beds","Apartment"
"999","2304 Hillsborough St, Raleigh, NC 27607","2026/01/01",1300,"3 Beds","Apartment"
"1000","9921 Horizon Overlook Dr, Raleigh, NC 27617","2026/01/01",1299,"1 Bed","Apartment"
"1001","9921 Horizon Overlook Dr, Raleigh, NC 27617","2026/01/01",1549,"2 Beds","Apartment"
"1002","2920 Boone Trail, Raleigh, NC 27610","2026/01/01",1400,"2 Beds",NA
"1003","5701 Hillsborough St, Raleigh, NC 27606","2026/01/01",1599,"1 Bed","Apartment"
"1004","5701 Hillsborough St, Raleigh, NC 27606","2026/01/01",1039,"2 Beds","Apartment"
"1005","5701 Hillsborough St, Raleigh, NC 27606","2026/01/01",1039,"3 Beds+","Apartment"
"1006","2190 Ocean Reef Pl, Raleigh, NC 27603","2026/01/01",919,"3 Beds","Apartment"
"1007","2190 Ocean Reef Pl, Raleigh, NC 27603","2026/01/01",894,"4 Beds","Apartment"
"1008","8501 New Brunswick Ln, Raleigh, NC 27615","2026/01/01",1040,"1 Bed","Apartment"
"1009","8501 New Brunswick Ln, Raleigh, NC 27615","2026/01/01",1108,"2 Beds","Apartment"
"1010","8501 New Brunswick Ln, Raleigh, NC 27615","2026/01/01",1352,"3 Beds","Apartment"
"1011","3417 Middle Branch Rd, Raleigh, NC 27610","2026/01/01",1098,"2 Beds","Apartment"
"1012","3417 Middle Branch Rd, Raleigh, NC 27610","2026/01/01",1318,"3 Beds","Apartment"
"1013","2419 Wycliff Rd, Raleigh, NC 27607","2026/01/01",1034,"2 Beds","Apartment"
"1014","2419 Wycliff Rd, Raleigh, NC 27607","2026/01/01",1387,"3 Beds","Apartment"
"1015","4000-4061 Northstone Dr, Raleigh, NC 27604","2026/01/01",1075,"1 Bed","Apartment"
"1016","4000-4061 Northstone Dr, Raleigh, NC 27604","2026/01/01",1365,"2 Beds","Apartment"
"1017","8230 Stonebrook Ter, Raleigh, NC 27617","2026/01/01",1254,"1 Bed","Apartment"
"1018","8230 Stonebrook Ter, Raleigh, NC 27617","2026/01/01",1299,"2 Beds","Apartment"
"1019","8230 Stonebrook Ter, Raleigh, NC 27617","2026/01/01",1719,"3 Beds","Apartment"
"1020","100-D-150 Hunt Club Ln, Raleigh, NC 27606","2026/01/01",1006,"1 Bed","Apartment"
"1021","100-D-150 Hunt Club Ln, Raleigh, NC 27606","2026/01/01",1312,"2 Beds","Apartment"
"1022","1107 Garner Rd, Raleigh, NC 27601","2026/01/01",995,"2 Beds",NA
"1023","2000 Village Bluff Pl, Raleigh, NC 27603","2026/01/01",949,"2 Beds","Apartment"
"1024","2000 Village Bluff Pl, Raleigh, NC 27603","2026/01/01",889,"3 Beds","Apartment"
"1025","2000 Village Bluff Pl, Raleigh, NC 27603","2026/01/01",849,"4 Beds","Apartment"
"1026","3101 Hillsborough St, Raleigh, NC 27607","2026/01/01",1845,"Studio","Apartment"
"1027","3101 Hillsborough St, Raleigh, NC 27607","2026/01/01",999,"1 Bed","Apartment"
"1028","3101 Hillsborough St, Raleigh, NC 27607","2026/01/01",899,"2 Beds+","Apartment"
"1029","5900 Timber Creek Ln, Raleigh, NC 27612","2026/01/01",878,"1 Bed","Apartment"
"1030","5900 Timber Creek Ln, Raleigh, NC 27612","2026/01/01",1007,"2 Beds","Apartment"
"1031","1611 Royal Foxhound Ln, Raleigh, NC 27610","2026/01/01",995,"2 Beds","Apartment"
"1032","1611 Royal Foxhound Ln, Raleigh, NC 27610","2026/01/01",1495,"3 Beds","Apartment"
"1033","1611 Royal Foxhound Ln, Raleigh, NC 27610","2026/01/01",1707,"4 Beds","Apartment"
"1034","2021 Orchard Hollow Ln, Raleigh, NC 27603","2026/01/01",1460,"2 Beds","Apartment"
"1035","2021 Orchard Hollow Ln, Raleigh, NC 27603","2026/01/01",1676,"3 Beds","Apartment"
"1036","7021 Fox Haven Pl, Raleigh, NC 27616","2026/01/01",960,"2 Beds","Apartment"
"1037","7021 Fox Haven Pl, Raleigh, NC 27616","2026/01/01",1135,"3 Beds","Apartment"
"1038","3000 Stone Grv Rd, Raleigh, NC 27603","2026/01/01",1190,"1 Bed","Apartment"
"1039","3000 Stone Grv Rd, Raleigh, NC 27603","2026/01/01",1390,"2 Beds","Apartment"
"1040","3000 Stone Grv Rd, Raleigh, NC 27603","2026/01/01",1590,"3 Beds","Apartment"
"1041","5210 Ballington Cir, Raleigh, NC 27610","2026/01/01",854,"1 Bed","Apartment"
"1042","5210 Ballington Cir, Raleigh, NC 27610","2026/01/01",1014,"2 Beds","Apartment"
"1043","5210 Ballington Cir, Raleigh, NC 27610","2026/01/01",1164,"3 Beds","Apartment"
"1044","3016 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",1310,"1 Bed","Apartment"
"1045","3016 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",1754,"2 Beds","Apartment"
"1046","3016 Bristol Creek Dr, Morrisville, NC 27560","2026/01/01",2059,"3 Beds","Apartment"
"1047","2025 Swift Commons Ln, Cary, NC 27513","2026/01/01",1314,"1 Bed","Apartment"
"1048","2025 Swift Commons Ln, Cary, NC 27513","2026/01/01",1494,"2 Beds","Apartment"
"1049","2025 Swift Commons Ln, Cary, NC 27513","2026/01/01",1806,"3 Beds","Apartment"
"1050","903 Kensington Dr, Cary, NC 27511","2026/01/01",1100,"1 Bed","Apartment"
"1051","903 Kensington Dr, Cary, NC 27511","2026/01/01",1275,"2 Beds","Apartment"
"1052","1000 Ballena Cir, Cary, NC 27513","2026/01/01",1139,"1 Bed","Apartment"
"1053","1000 Ballena Cir, Cary, NC 27513","2026/01/01",1539,"2 Beds","Apartment"
"1054","1000 Ballena Cir, Cary, NC 27513","2026/01/01",2029,"3 Beds","Apartment"
"1055","209 Spaniel Dr, Morrisville, NC 27560","2026/01/01",2607,"3 Beds","Apartment"
"1056","209 Spaniel Dr, Morrisville, NC 27560","2026/01/01",3150,"4 Beds","Apartment"
"1057","1100 Cannonball Run, Knightdale, NC 27545","2026/01/01",1442,"1 Bed","Apartment"
"1058","1100 Cannonball Run, Knightdale, NC 27545","2026/01/01",1490,"2 Beds","Apartment"
"1059","1100 Cannonball Run, Knightdale, NC 27545","2026/01/01",1899,"3 Beds","Apartment"
"1060","1300 Sterling Green Dr, Morrisville, NC 27560","2026/01/01",1309,"1 Bed","Apartment"
"1061","1300 Sterling Green Dr, Morrisville, NC 27560","2026/01/01",1505,"2 Beds","Apartment"
"1062","1300 Sterling Green Dr, Morrisville, NC 27560","2026/01/01",1639,"3 Beds","Apartment"
"1063","3001 Village Market Pl, Morrisville, NC 27560","2026/01/01",1610,"1 Bed","Apartment"
"1064","3001 Village Market Pl, Morrisville, NC 27560","2026/01/01",1920,"2 Beds","Apartment"
"1065","6000 Scarlet Sky Ln, Cary, NC 27518","2026/01/01",1268,"1 Bed","Apartment"
"1066","6000 Scarlet Sky Ln, Cary, NC 27518","2026/01/01",1795,"2 Beds","Apartment"
"1067","6000 Scarlet Sky Ln, Cary, NC 27518","2026/01/01",2279,"3 Beds","Apartment"
"1068","4555 McCrimmon Pky, Morrisville, NC 27560","2026/01/01",1257,"Studio","Apartment"
"1069","4555 McCrimmon Pky, Morrisville, NC 27560","2026/01/01",1245,"1 Bed","Apartment"
"1070","4555 McCrimmon Pky, Morrisville, NC 27560","2026/01/01",1486,"2 Beds+","Apartment"
"1071","1100 Audubon Parc Dr, Cary, NC 27518","2026/01/01",1220,"1 Bed","Apartment"
"1072","1100 Audubon Parc Dr, Cary, NC 27518","2026/01/01",1430,"2 Beds","Apartment"
"1073","1100 Audubon Parc Dr, Cary, NC 27518","2026/01/01",1799,"3 Beds","Apartment"
"1074","1331 Wicklow Ct, Cary, NC 27511","2026/01/01",1243,"1 Bed","Apartment"
"1075","1331 Wicklow Ct, Cary, NC 27511","2026/01/01",1125,"2 Beds","Apartment"
"1076","1747 Alexander Springs Ln, Wake Forest, NC 27587","2026/01/01",1139,"1 Bed","Apartment"
"1077","1747 Alexander Springs Ln, Wake Forest, NC 27587","2026/01/01",1211,"2 Beds","Apartment"
"1078","1747 Alexander Springs Ln, Wake Forest, NC 27587","2026/01/01",1781,"3 Beds","Apartment"
"1079","100 Northwoods Village Dr, Cary, NC 27513","2026/01/01",999,"1 Bed","Apartment"
"1080","100 Northwoods Village Dr, Cary, NC 27513","2026/01/01",1230,"2 Beds","Apartment"
"1081","100 Northwoods Village Dr, Cary, NC 27513","2026/01/01",1497,"3 Beds","Apartment"
"1082","916 Sugar Gap Rd, Wake Forest, NC 27587","2026/01/01",1099,"1 Bed","Apartment"
"1083","916 Sugar Gap Rd, Wake Forest, NC 27587","2026/01/01",1284,"2 Beds","Apartment"
"1084","916 Sugar Gap Rd, Wake Forest, NC 27587","2026/01/01",1499,"3 Beds","Apartment"
"1085","1700 Red Grove Ln, Knightdale, NC 27545","2026/01/01",1203,"1 Bed","Apartment"
"1086","1700 Red Grove Ln, Knightdale, NC 27545","2026/01/01",1450,"2 Beds","Apartment"
"1087","1700 Red Grove Ln, Knightdale, NC 27545","2026/01/01",1678,"3 Beds","Apartment"
"1088","905 7th Ave, Garner, NC 27529","2026/01/01",1080,"1 Bed","Apartment"
"1089","905 7th Ave, Garner, NC 27529","2026/01/01",1230,"2 Beds","Apartment"
"1090","200 Foxridge Cres, Durham, NC 27703","2026/01/01",995,"2 Beds","Apartment"
"1091","200 Foxridge Cres, Durham, NC 27703","2026/01/01",1245,"3 Beds","Apartment"
"1092","918 Malabys Church Dr, Knightdale, NC 27545","2026/01/01",764,"2 Beds","Apartment"
"1093","918 Malabys Church Dr, Knightdale, NC 27545","2026/01/01",1902,"3 Beds","Apartment"
"1094","400 W North St Unit 714, Raleigh, NC 27603","2026/01/01",1490,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1095","3750 Burtons Barn St, Raleigh, NC 27610","2026/01/01",1860,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1096","4004 Flat Sedge Ln, Raleigh, NC 27604","2026/01/01",1765,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1097","921 Wake Towne Dr, Raleigh, NC 27609","2026/01/01",1949,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1098","3005 Tuckland Dr, Raleigh, NC 27610","2026/01/01",2035,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1099","911 Wake Towne Dr, Raleigh, NC 27609","2026/01/01",1709,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1100","1206 Downing Rd, Raleigh, NC 27610","2026/01/01",630,"1 Bed, 1 Bath, 749 sq ft","Condo"
"1101","10122 Glen Autumn Rd, Raleigh, NC 27617","2026/01/01",2945,"4 Beds, 3 Baths, 2,143 sq ft","Condo"
"1102","4801 Gossamer Ln, Raleigh, NC 27616","2026/01/01",725,"4 Beds, 3 Baths, 2,143 sq ft","Condo"
"1103","204 Hillview Dr, Durham, NC 27703","2026/01/01",3000,"4 Beds, 3 Baths, 2,143 sq ft","Condo"
"1104","622 New Kent Plz Unit 622, Cary, NC 27511","2026/01/01",1795,"2 Beds, 2 Baths, 1,139 sq ft","Condo"
"1105","4610 S Miami Blvd, Durham, NC 27703","2026/01/01",1499,"2 Beds, 2 Baths, 1,139 sq ft","Condo"
"1106","833 Portland Rose Dr, Knightdale, NC 27545","2026/01/01",2177,"3 Beds, 2.5 Baths, 1,762 sq ft","Condo"
"1107","2700 Slater Rd, Morrisville, NC 27560","2026/01/01",1589,"3 Beds, 2.5 Baths, 1,762 sq ft","Apartment"
"1108","3100 Regency Pkwy, Cary, NC 27518","2026/01/01",1499,"3 Beds, 2.5 Baths, 1,762 sq ft","Apartment"
"1109","4919 S Miami Blvd, Durham, NC 27703","2026/01/01",1784,"3 Beds, 2.5 Baths, 1,762 sq ft","Apartment"
"1110","631 Springfork Dr, Cary, NC 27513","2026/01/01",875,"3 Beds, 2.5 Baths, 1,762 sq ft","Apartment"
"1111","410 Triumph Ln, Wake Forest, NC 27587","2026/01/01",700,"3 Beds, 2.5 Baths, 1,762 sq ft","Apartment"
"1112","13100 Margie Ln, Raleigh, NC 27603","2026/01/01",1695,"Unit 3-100 at The SoHo Luxury Apartments","Apartment"
"1113","4400 Capital Blvd, Raleigh, NC 27604","2026/01/01",1049,"Vivo Living Raleigh","Apartment"
"1114","3926 Marcom St, Raleigh, NC 27606","2026/01/01",965,"1 Bed","Apartment"
"1115","3926 Marcom St, Raleigh, NC 27606","2026/01/01",1096,"2 Beds","Apartment"
"1116","3926 Marcom St, Raleigh, NC 27606","2026/01/01",1650,"3 Beds","Apartment"
"1117","8809-8813 Litchford Rd, Raleigh, NC 27615","2026/01/01",950,"8809-8813 Litchford Rd","Apartment"
"1118","2608 Millborough Ct, Raleigh, NC 27604","2026/01/01",1259,"MILLBROOK POINTE","Apartment"
"1119","5811 Loch Raven Pointe Loop, Raleigh, NC 27604","2026/01/01",1218,"1 Bed","Apartment"
"1120","5811 Loch Raven Pointe Loop, Raleigh, NC 27604","2026/01/01",1921,"3 Beds","Apartment"
