"","Address","Date","Rent","Aprt_Type","Building_Type"
"1351","945 52nd St, Washington, DC 20019","2026/01/01",1800,"3 Beds","Apartment"
"1352","869 21st St NE, Washington, DC 20002","2026/01/01",1037,"3 Beds",NA
"1353","1709 8th St NW, Washington, DC 20001","2026/01/01",1400,"1 Bed","Apartment"
"1354","1709 8th St NW, Washington, DC 20001","2026/01/01",1600,"2 Beds","Apartment"
"1355","1709 8th St NW, Washington, DC 20001","2026/01/01",1950,"3 Beds","Apartment"
"1356","3300 6th St SE, Washington, DC 20032","2026/01/01",1050,"Studio","Apartment"
"1357","3300 6th St SE, Washington, DC 20032","2026/01/01",1198,"1 Bed","Apartment"
"1358","3300 6th St SE, Washington, DC 20032","2026/01/01",1380,"2 Beds","Apartment"
"1359","600 Kenilworth Ter NE, Washington, DC 20019","2026/01/01",1310,"Studio","Apartment"
"1360","600 Kenilworth Ter NE, Washington, DC 20019","2026/01/01",1626,"1 Bed","Apartment"
"1361","600 Kenilworth Ter NE, Washington, DC 20019","2026/01/01",1763,"2 Beds+","Apartment"
"1362","3232-3242 13th St SE, Washington, DC 20032","2026/01/01",963,"2 Beds","Apartment"
"1363","3232-3242 13th St SE, Washington, DC 20032","2026/01/01",1114,"3 Beds","Apartment"
"1364","1815-1831 P St SE, Washington, DC 20020","2026/01/01",925,"3 Beds",NA
"1365","4200 S Capitol St SE, Washington, DC 20032","2026/01/01",1045,"1 Bed","Apartment"
"1366","4200 S Capitol St SE, Washington, DC 20032","2026/01/01",1050,"2 Beds","Apartment"
"1367","3825-3829 Georgia Ave NW, Washington, DC 20011","2026/01/01",1625,"Studio","Apartment"
"1368","3825-3829 Georgia Ave NW, Washington, DC 20011","2026/01/01",1306,"1 Bed","Apartment"
"1369","599 50th St NE, Washington, DC 20019","2026/01/01",1517,"1 Bed",NA
"1370","2343 Green St SE, Washington, DC 20020","2026/01/01",825,"1 Bed","Apartment"
"1371","2343 Green St SE, Washington, DC 20020","2026/01/01",1100,"2 Beds","Apartment"
"1372","2343 Green St SE, Washington, DC 20020","2026/01/01",1600,"3 Beds","Apartment"
"1373","3534 E Capitol St NE, Washington, DC 20019","2026/01/01",1194,"1 Bed","Apartment"
"1374","3534 E Capitol St NE, Washington, DC 20019","2026/01/01",1538,"2 Beds","Apartment"
"1375","3534 E Capitol St NE, Washington, DC 20019","2026/01/01",1903,"3 Beds","Apartment"
"1376","2300 Marion Barry Ave SE, Washington, DC 20020","2026/01/01",950,"1 Bed","Apartment"
"1377","2300 Marion Barry Ave SE, Washington, DC 20020","2026/01/01",1320,"2 Beds","Apartment"
"1378","2627 Jasper St SE, Washington, DC 20020","2026/01/01",1297,"1 Bed","Apartment"
"1379","2627 Jasper St SE, Washington, DC 20020","2026/01/01",1513,"2 Beds","Apartment"
"1380","1724 Kalorama Rd NW, Washington, DC 20009","2026/01/01",1335,"1 Bed","Apartment"
"1381","1724 Kalorama Rd NW, Washington, DC 20009","2026/01/01",1281,"2 Beds","Apartment"
"1382","1724 Kalorama Rd NW, Washington, DC 20009","2026/01/01",1850,"3 Beds","Apartment"
"1383","4001 S Capitol St, Washington, DC 20032","2026/01/01",810,"Studio","Apartment"
"1384","4001 S Capitol St, Washington, DC 20032","2026/01/01",930,"1 Bed","Apartment"
"1385","4001 S Capitol St, Washington, DC 20032","2026/01/01",1040,"2 Beds+","Apartment"
"1386","8800 Lanier Dr, Silver Spring, MD 20910","2026/01/01",1800,"2 Beds","Apartment"
"1387","8800 Lanier Dr, Silver Spring, MD 20910","2026/01/01",2392,"3 Beds","Apartment"
"1388","2445 Lyttonsville Rd, Silver Spring, MD 20910","2026/01/01",1480,"Studio","Apartment"
"1389","2445 Lyttonsville Rd, Silver Spring, MD 20910","2026/01/01",1897,"1 Bed","Apartment"
"1390","2445 Lyttonsville Rd, Silver Spring, MD 20910","2026/01/01",2378,"2 Beds+","Apartment"
"1391","1400 E West Hwy, Silver Spring, MD 20910","2026/01/01",1882,"1 Bed","Apartment"
"1392","1400 E West Hwy, Silver Spring, MD 20910","2026/01/01",2207,"2 Beds","Apartment"
"1393","1133 East-West Hwy, Silver Spring, MD 20910","2026/01/01",1552,"Studio","Apartment"
"1394","1133 East-West Hwy, Silver Spring, MD 20910","2026/01/01",1817,"1 Bed","Apartment"
"1395","1133 East-West Hwy, Silver Spring, MD 20910","2026/01/01",2355,"2 Beds","Apartment"
"1396","1405-1409 Doewood Ln, Capitol Heights, MD 20743","2026/01/01",1450,"1 Bed","Apartment"
"1397","1405-1409 Doewood Ln, Capitol Heights, MD 20743","2026/01/01",1695,"2 Beds","Apartment"
"1398","4701 Willard Ave, Chevy Chase, MD 20815","2026/01/01",2044,"Studio","Apartment"
"1399","4701 Willard Ave, Chevy Chase, MD 20815","2026/01/01",2320,"1 Bed","Apartment"
"1400","4701 Willard Ave, Chevy Chase, MD 20815","2026/01/01",2920,"2 Beds+","Apartment"
"1401","5284 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1345,"1 Bed","Apartment"
"1402","5284 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1520,"2 Beds","Apartment"
"1403","5284 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1715,"3 Beds","Apartment"
"NA.37",NA,NA,NA,NA,NA
"1405","702 Chaney Dr, Takoma Park, MD 20912","2026/01/01",1395,"1 Bed","Apartment"
"1406","702 Chaney Dr, Takoma Park, MD 20912","2026/01/01",1795,"2 Beds","Apartment"
"NA.38",NA,NA,NA,NA,NA
"1408","8305 16th St, Silver Spring, MD 20910","2026/01/01",1307,"1 Bed","Apartment"
"1409","8305 16th St, Silver Spring, MD 20910","2026/01/01",1696,"2 Beds","Apartment"
"1410","8616 2nd Ave, Silver Spring, MD 20910","2026/01/01",1825,"Studio","Apartment"
"1411","8616 2nd Ave, Silver Spring, MD 20910","2026/01/01",2045,"1 Bed","Apartment"
"1412","8616 2nd Ave, Silver Spring, MD 20910","2026/01/01",1836,"2 Beds+","Apartment"
"1413","1203 Fidler Ln, Silver Spring, MD 20910","2026/01/01",1867,"1 Bed","Apartment"
"1414","1203 Fidler Ln, Silver Spring, MD 20910","2026/01/01",2265,"2 Beds","Apartment"
"NA.39",NA,NA,NA,NA,NA
"1416","929 Bonifant St, Silver Spring, MD 20910","2026/01/01",1611,"2 Beds",NA
"1417","7517-7521 Blair Rd, Takoma Park, MD 20912","2026/01/01",1650,"1 Bed","Apartment"
"1418","7517-7521 Blair Rd, Takoma Park, MD 20912","2026/01/01",1860,"2 Beds","Apartment"
"1419","816-816 Easley St, Silver Spring, MD 20910","2026/01/01",1256,"Studio","Apartment"
"1420","816-816 Easley St, Silver Spring, MD 20910","2026/01/01",1536,"1 Bed","Apartment"
"1421","816-816 Easley St, Silver Spring, MD 20910","2026/01/01",2486,"2 Beds","Apartment"
"1422","3001 Branch Ave, Hillcrest Heights, MD 20748","2026/01/01",1343,"Studio","Apartment"
"1423","3001 Branch Ave, Hillcrest Heights, MD 20748","2026/01/01",1460,"1 Bed","Apartment"
"1424","3001 Branch Ave, Hillcrest Heights, MD 20748","2026/01/01",1886,"2 Beds+","Apartment"
"1425","2900 St Clair Dr, Temple Hills, MD 20748","2026/01/01",1285,"1 Bed","Apartment"
"1426","2900 St Clair Dr, Temple Hills, MD 20748","2026/01/01",1360,"2 Beds","Apartment"
"NA.40",NA,NA,NA,NA,NA
"1428","5237 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1277,"1 Bed","Apartment"
"1429","5237 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1575,"2 Beds","Apartment"
"1430","5237 Marlboro Pike, Capitol Heights, MD 20743","2026/01/01",1817,"3 Beds","Apartment"
"1431","5105-5113 Southern Ave, Capitol Heights, MD 20743","2026/01/01",1375,"3 Beds","House"
"1432","7700 Blair Rd, Takoma Park, MD 20912","2026/01/01",1070,"Studio","Apartment"
"1433","7700 Blair Rd, Takoma Park, MD 20912","2026/01/01",1195,"1 Bed","Apartment"
"1434","1525 Elkwood Ln, Capitol Heights, MD 20743","2026/01/01",1049,"1 Bed","Apartment"
"1435","1525 Elkwood Ln, Capitol Heights, MD 20743","2026/01/01",1199,"2 Beds","Apartment"
"1436","4545 Wheeler Rd, Oxon Hill, MD 20745","2026/01/01",1180,"Studio","Apartment"
"1437","4545 Wheeler Rd, Oxon Hill, MD 20745","2026/01/01",1550,"1 Bed","Apartment"
"1438","1215 Fort Myer Dr, Arlington, VA 22209","2026/01/01",2300,"1 Bed","House"
"1439","525 Montgomery St, Alexandria, VA 22314","2026/01/01",2495,"1 Bed","Apartment"
"1440","525 Montgomery St, Alexandria, VA 22314","2026/01/01",4226,"2 Beds","Apartment"
"1441","625 E Monroe Ave, Alexandria, VA 22301","2026/01/01",2284,"1 Bed","Apartment"
"1442","625 E Monroe Ave, Alexandria, VA 22301","2026/01/01",3003,"2 Beds","Apartment"
"1443","1201 S Eads St, Arlington, VA 22202","2026/01/01",1724,"Studio","Apartment"
"1444","1201 S Eads St, Arlington, VA 22202","2026/01/01",2125,"1 Bed","Apartment"
"1445","1201 S Eads St, Arlington, VA 22202","2026/01/01",2749,"2 Beds","Apartment"
"1446","1225 First St, Alexandria, VA 22314","2026/01/01",2205,"Studio","Apartment"
"1447","1225 First St, Alexandria, VA 22314","2026/01/01",2090,"1 Bed","Apartment"
"1448","1225 First St, Alexandria, VA 22314","2026/01/01",2830,"2 Beds","Apartment"
"1449","1800 N Oak St, Arlington, VA 22209","2026/01/01",2162,"Studio","Apartment"
"1450","1800 N Oak St, Arlington, VA 22209","2026/01/01",2364,"1 Bed","Apartment"
"1451","1800 N Oak St, Arlington, VA 22209","2026/01/01",3153,"2 Beds","Apartment"
"1452","500 Madison St, Alexandria, VA 22314","2026/01/01",2192,"Studio","Apartment"
"1453","500 Madison St, Alexandria, VA 22314","2026/01/01",2444,"1 Bed","Apartment"
"1454","500 Madison St, Alexandria, VA 22314","2026/01/01",3499,"2 Beds","Apartment"
"1455","1501 N Rhodes St, Arlington, VA 22209","2026/01/01",2200,"2 Beds","House"
"1456","1401 S Joyce St, Arlington, VA 22202","2026/01/01",1940,"Studio","Apartment"
"1457","1401 S Joyce St, Arlington, VA 22202","2026/01/01",2301,"1 Bed","Apartment"
"1458","1401 S Joyce St, Arlington, VA 22202","2026/01/01",2692,"2 Beds","Apartment"
"1459","1317 Fort Myer Dr, Arlington, VA 22209","2026/01/01",1950,"2 Beds","House"
"1460","1817 N Quinn St, Arlington, VA 22209","2026/01/01",2190,"2 Beds","House"
"1461","1919 Clarendon Blvd, Arlington, VA 22201","2026/01/01",2115,"Studio","Apartment"
"1462","1919 Clarendon Blvd, Arlington, VA 22201","2026/01/01",2335,"1 Bed","Apartment"
"1463","1919 Clarendon Blvd, Arlington, VA 22201","2026/01/01",3590,"2 Beds","Apartment"
"1464","2420 16th St N, Arlington, VA 22201","2026/01/01",1800,"2 Beds","House"
"1465","115 S Patrick St, Alexandria, VA 22314","2026/01/01",2100,"2 Beds","House"
"1466","731 Seaton Ave, Alexandria, VA 22305","2026/01/01",2330,"1 Bed","Apartment"
"1467","731 Seaton Ave, Alexandria, VA 22305","2026/01/01",2894,"2 Beds","Apartment"
"1468","1515 N Queen St, Arlington, VA 22209","2026/01/01",2027,"Studio","Apartment"
"1469","1515 N Queen St, Arlington, VA 22209","2026/01/01",1999,"1 Bed","Apartment"
"1470","1515 N Queen St, Arlington, VA 22209","2026/01/01",3109,"2 Beds","Apartment"
"1471","2001 N Cleveland St, Arlington, VA 22201","2026/01/01",1033,"1 Bed","Apartment"
"1472","2001 N Cleveland St, Arlington, VA 22201","2026/01/01",1655,"2 Beds","Apartment"
"1473","2235 Quincy St NE, Washington, DC 20018","2026/01/01",1150,"2 Beds","House"
"1474","302 19th St NE, Washington, DC 20002","2026/01/01",800,"2 Beds","House"
"1475","835 4th St NE, Washington, DC 20002","2026/01/01",1085,"2 Beds","House"
"1476","3112 13th St NW Unit 1, Washington, DC 20010","2026/01/01",3150,"2 Beds, 2 Baths, 1,152 sq ft","House"
"1477","1413 P St NW Unit 501, Washington, DC 20005","2026/01/01",4495,"2 Beds, 2 Baths, 1,222 sq ft","House"
"1478","1836 Varnum St NE, Washington, DC 20018","2026/01/01",1800,"1 Bed, 1 Bath, 720 sq ft","House"
"1480","1503 Vermont Ave NW, Washington, DC 20005","2026/01/01",1310,"Studio - 2 Beds, 1-1.5 Baths","House"
"1481","212 5th St NE Unit 2, Washington, DC 20002","2026/01/01",2600,"1 Bed, 1 Bath, 827 sq ft","House"
"1482","21 Rhode Island Ave NW, Washington, DC 20001","2026/01/01",4800,"3 Beds, 3.5 Baths, 1,550 sq ft","House"
"1483","1150 K St NW Unit 311, Washington, DC 20005","2026/01/01",3650,"2 Beds, 2 Baths, 1,010 sq ft","House"
"1484","4621 42nd St NW, Washington, DC 20016","2026/01/01",3800,"2 Beds, 2 Baths, 1,000 sq ft","House"
"1485","1924 8th St NW, Washington, DC 20001","2026/01/01",1220,"2 Beds, 2 Baths, 1,000 sq ft","House"
"1486","1901 Connecticut Ave NW, Washington, DC 20009","2026/01/01",1630,"2 Beds, 2 Baths, 1,000 sq ft","House"
"1487","527 U St NW, Washington, DC 20001","2026/01/01",2300,"2 Beds, 2 Baths, 1,000 sq ft","House"
"1488","55 M St NE, Washington, DC 20002","2026/01/01",1220,"2 Beds, 2 Baths, 1,000 sq ft","House"
"1489","6107 7th Pl NW, Washington, DC 20011","2026/01/01",1080,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1490","44 Banner Ln, Washington, DC 20001","2026/01/01",1210,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1491","70 I St SE, Washington, DC 20003","2026/01/01",1230,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1492","2411 First St NW, Washington, DC 20001","2026/01/01",945,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1493","1412 21st St NW, Washington, DC 20036","2026/01/01",1075,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1494","425 L St NW, Washington, DC 20001","2026/01/01",1230,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1495","1212 4th St SE, Washington, DC 20003","2026/01/01",1230,"2 Beds, 2 Baths, 1,000 sq ft","Room"
"1496","611 Kennedy St NW Unit 202, Washington, DC 20011","2026/01/01",2000,"2 Beds, 2 Baths, 685 sq ft","Room"
"1497","2601 14th St NW, Washington, DC 20009","2026/01/01",1200,"2 Beds, 2 Baths, 685 sq ft","Room"
"1498","301 M St SW, Washington, DC 20024","2026/01/01",2360,"2 Beds, 2 Baths, 685 sq ft","Room"
"1499","816 Potomac Ave SE, Washington, DC 20003","2026/01/01",1230,"2 Beds, 2 Baths, 685 sq ft","Room"
"1500","3415 5th St SE Unit EAST GATE CONDO, Washington, DC 20032","2026/01/01",1500,"2 Beds, 1 Bath, 850 sq ft","Room"
"1501","60 I St SW, Washington, DC 20024","2026/01/01",1570,"2 Beds, 1 Bath, 850 sq ft","Room"
"1502","3001 Veazey Terrace NW Unit 1128, Washington, DC 20008","2026/01/01",2100,"1 Bed, 1 Bath, 830 sq ft","Room"
"1503","2140 L St NW, Washington, DC 20037","2026/01/01",1250,"1 Bed, 1 Bath, 830 sq ft","Room"
"1504","4803 8Th St NW, WASHINGTON, DC 20011","2026/01/01",4195,"1 Bed, 1 Bath, 830 sq ft","Room"
"1505","901 D St NE Unit 3, Washington, DC 20002","2026/01/01",2150,"1 Bed, 1 Bath, 636 sq ft","Room"
"1506","450 Massachusetts Ave NW, Washington, DC 20001","2026/01/01",1480,"1 Bed, 1 Bath, 636 sq ft","Room"
"1507","5615 2nd St NW, Washington, DC 20011","2026/01/01",3500,"2 Beds, 2.5 Baths, 1,152 sq ft","Room"
"1508","803 7th St NE Unit 4, Washington, DC 20002","2026/01/01",2400,"2 Beds, 1 Bath, 880 sq ft","Room"
"1509","2409 Afton St, Temple Hills, MD 20748","2026/01/01",3000,"5 Beds, 3 Baths, 2,200 sq ft","Room"
"1510","1021 Arlington Blvd Unit 229, Arlington, VA 22209","2026/01/01",1950,"1 Bed, 1 Bath, 559 sq ft","Room"
"1511","550 14th Rd S, Arlington, VA 22202","2026/01/01",1200,"1 Bed, 1 Bath, 559 sq ft","Room"
"1512","1200 N Veitch St, Arlington, VA 22201","2026/01/01",1570,"1 Bed, 1 Bath, 559 sq ft","Room"
"1513","1510 Clarendon Blvd, Arlington, VA 22209","2026/01/01",1230,"1 Bed, 1 Bath, 559 sq ft","Room"
"1514","505 18th St S, Arlington, VA 22202","2026/01/01",1290,"1 Bed, 1 Bath, 559 sq ft","Room"
"1515","1851 Columbia Rd NW Unit 107, Washington, DC 20009","2026/01/01",2450,"1 Bed, 1 Bath, 600 sq ft","Room"
"1516","817 6th St NW, Washington, DC 20001","2026/01/01",4950,"6 Beds, 4 Baths, 3,500 sq ft","Room"
"1517","4215 Dix St NE Unit Apt 1, Washington, DC 20019","2026/01/01",1700,"2 Beds, 1 Bath, 600 sq ft","Room"
"1518","1011 M St NW, Washington, DC 20001","2026/01/01",2480,"1 Bed, 1 Bath, 570 sq ft","Room"
"1519","504 E St NE Unit 504 one-half E ST NE apt., Washington, DC 20002","2026/01/01",2400,"2 Beds, 2 Baths, 975 sq ft","Room"
"1521","730 11th St NE Unit 403, Washington, DC 20002","2026/01/01",2200,"2 Beds, 2 Baths, 714 sq ft","Room"
"1522","1435 Clifton St NW Unit Apt 6, Washington, DC 20009","2026/01/01",2600,"1 Bed, 1 Bath, 630 sq ft","Room"
"1523","2410 20th St NW Unit 301, Washington, DC 20009","2026/01/01",2600,"1 Bed, 1 Bath, 650 sq ft","Room"
"1524","5405 Connecticut Ave NW Unit C, Washington, DC 20015","2026/01/01",3300,"2 Beds, 1.5 Baths, 1,534 sq ft","Room"
"1525","3721 Military Rd NW Unit B, Washington, DC 20015","2026/01/01",2250,"1 Bed, 1 Bath, 750 sq ft","Room"
"1526","1210 N Taft St Unit 409, Arlington, VA 22201","2026/01/01",1800,"Studio, 1 Bath, 472 sq ft","Room"
"1527","1777 Columbia Rd NW, Washington, DC 20009","2026/01/01",2004,"Unit 617 at AdMo Heights","Room"
"NA.41",NA,NA,NA,NA,NA
"NA.42",NA,NA,NA,NA,NA
"1530","4582 Macarthur Blvd NW, Washington, DC 20007","2026/01/01",1725,"Morrisanne Apartments",NA
"NA.43",NA,NA,NA,NA,NA
"1532","8750 Georgia Ave, Silver Spring, MD 20910","2026/01/01",2500,"Unit B-1001 at Arrive Silver Spring",NA
"1533","2929 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1499,"Studio","Apartment"
"1534","2929 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1899,"1 Bed","Apartment"
"1535","2929 Connecticut Ave NW, Washington, DC 20008","2026/01/01",2399,"2 Beds","Apartment"
"1536","506 Easley St, Silver Spring, MD 20910","2026/01/01",1410,"1 Bed","Apartment"
"1537","506 Easley St, Silver Spring, MD 20910","2026/01/01",1680,"2 Beds","Apartment"
"1538","415 Silver Spring Ave, Silver Spring, MD 20910","2026/01/01",1100,"Studio","Apartment"
"1539","415 Silver Spring Ave, Silver Spring, MD 20910","2026/01/01",1400,"1 Bed","Apartment"
"1540","415 Silver Spring Ave, Silver Spring, MD 20910","2026/01/01",1650,"2 Beds","Apartment"
"1541","3004 Langston Blvd, Arlington, VA 22201","2026/01/01",2000,"1 Bed","Apartment"
"1542","3004 Langston Blvd, Arlington, VA 22201","2026/01/01",2500,"2 Beds","Apartment"
"1543","1835-1855 24th St NE, Washington, DC 20002","2026/01/01",1725,"1 Bed","Apartment"
"1544","1835-1855 24th St NE, Washington, DC 20002","2026/01/01",1945,"2 Beds","Apartment"
"1545","1400 20th St NW, Washington, DC 20036","2026/01/01",1825,"Studio","Apartment"
"1546","1400 20th St NW, Washington, DC 20036","2026/01/01",2675,"1 Bed","Apartment"
"1547","1400 20th St NW, Washington, DC 20036","2026/01/01",3850,"2 Beds","Apartment"
"1548","1815 17th St NW, Washington, DC 20009","2026/01/01",1599,"Studio","Apartment"
"1549","1815 17th St NW, Washington, DC 20009","2026/01/01",2150,"1 Bed","Apartment"
"1550","825 New Hampshire Ave NW, Washington, DC 20037","2026/01/01",2165,"Studio","Apartment"
"1551","825 New Hampshire Ave NW, Washington, DC 20037","2026/01/01",2540,"1 Bed","Apartment"
"1552","825 New Hampshire Ave NW, Washington, DC 20037","2026/01/01",4595,"2 Beds","Apartment"
"1553","5051 New Hampshire Ave NW, Washington, DC 20011","2026/01/01",1260,"Studio","Apartment"
"1554","5051 New Hampshire Ave NW, Washington, DC 20011","2026/01/01",1600,"1 Bed","Apartment"
"1555","6805 Georgia Ave NW, Washington, DC 20012","2026/01/01",1650,"1 Bed","Apartment"
"1556","6805 Georgia Ave NW, Washington, DC 20012","2026/01/01",1900,"2 Beds","Apartment"
"1557","6805 Georgia Ave NW, Washington, DC 20012","2026/01/01",2475,"3 Beds","Apartment"
"1558","1240 3rd St NE, Washington, DC 20002","2026/01/01",2407,"Unit 0638 at Market House",NA
"1559","3726 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1699,"Studio","Apartment"
"1560","3726 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1699,"1 Bed","Apartment"
"1561","3726 Connecticut Ave NW, Washington, DC 20008","2026/01/01",3099,"2 Beds+","Apartment"
"1562","216 Maryland Ave NE, Washington, DC 20002","2026/01/01",1495,"President Adams Building",NA
"1563","4107 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1100,"Studio","Apartment"
"1564","4107 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1650,"1 Bed","Apartment"
"1565","4107 Connecticut Ave NW, Washington, DC 20008","2026/01/01",1850,"2 Beds","Apartment"
"1566","601 Edgewood St NE, Washington, DC 20017","2026/01/01",1875,"Studio","Apartment"
"1567","601 Edgewood St NE, Washington, DC 20017","2026/01/01",1677,"1 Bed","Apartment"
"1568","601 Edgewood St NE, Washington, DC 20017","2026/01/01",2675,"2 Beds","Apartment"
"1569","506 Longfellow St NW, Washington, DC 20011","2026/01/01",1350,"Studio","Apartment"
"1570","506 Longfellow St NW, Washington, DC 20011","2026/01/01",1450,"1 Bed","Apartment"
"1571","506 Longfellow St NW, Washington, DC 20011","2026/01/01",1699,"2 Beds","Apartment"
"1572","440 Penn St NE, Washington, DC 20002","2026/01/01",3525,"Unit 1-827 at The MO",NA
"1573","1731 28th St SE, Washington, DC 20020","2026/01/01",998,"Studio","Apartment"
"1574","1731 28th St SE, Washington, DC 20020","2026/01/01",1199,"1 Bed","Apartment"
"1575","116 Irvington St SW, Washington, DC 20032","2026/01/01",820,"1 Bed","Apartment"
"1576","116 Irvington St SW, Washington, DC 20032","2026/01/01",1036,"2 Beds","Apartment"
"1577","44 Banner Ln, Washington, DC 20001","2026/01/01",1747,"Unit 1-0625 at Banner Lane",NA
"1578","700 Kenilworth Ter NE, Washington, DC 20019","2026/01/01",1680,"Unit 2-504 at Jayde Parkside",NA
"1579","300 12th St SW, Washington, DC 20024","2026/01/01",3678,"Unit 0325 at Annex on 12th",NA
"1580","7 M St NE, Washington, DC 20002","2026/01/01",4082,"Unit 1310 at The Iris",NA
"1581","113 Potomac Ave SW, Washington, DC 20024","2026/01/01",6049,"Unit 0308 at Vermeer",NA
"1582","1224 M St NW, Washington, DC 20005","2026/01/01",2995,"Unit 406 at Vivre",NA
"1583","6830-6896 Laurel St NW, Washington, DC 20012","2026/01/01",2727,"Unit 234 at The Glade on Laurel",NA
"1584","1700 H St NE, Washington, DC 20002","2026/01/01",1720,"Unit 1-321 at Modera H Street",NA
"1585","1425 New York Ave NW, Washington, DC 20005","2026/01/01",2995,"Unit 0505 at Accolade",NA
"1586","2650 Woodley Rd NW, Washington, DC 20008","2026/01/01",6050,"Unit 0901 at Aerie at Wardman Park",NA
"1587","600 Howard Rd SE, Washington, DC 20020","2026/01/01",1985,"Unit 0419 at Stratos at Bridge District",NA
"1588","650 Howard Rd SE, Washington, DC 20020","2026/01/01",2391,"Unit 0349 at Alula at Bridge District",NA
"1589","2601 Calvert St NW, Washington, DC 20008","2026/01/01",2106,"Unit 0736 at Zephyr at Wardman Park",NA
"1590","200 Rhode Island Ave NE, Washington, DC 20002","2026/01/01",2107,"Unit 200308 at The Metropolitan Apartments",NA
"1591","713 Lamont St NW, Washington, DC 20010","2026/01/01",2525,"Unit 511 at Arcade Sunshine",NA
"1592","800 Kenilworth Ave NE, Washington, DC 20019","2026/01/01",2112,"Unit 1-238 at Boundary Stone Flats",NA
"1593","1445 P St NW, Washington, DC 20005","2026/01/01",3665,"Unit A404 at The DeSoto Apartments",NA
