"","Address","Date","Rent","Aprt_Type","Building_Type"
"888","16145 NW Spartan Way, Portland, OR 97229","2026/01/01",1465,"2 Beds","Apartment"
"889","715 SE 9th Ave, Portland, OR 97214","2026/01/01",1050,"Studio","Apartment"
"890","715 SE 9th Ave, Portland, OR 97214","2026/01/01",1369,"1 Bed","Apartment"
"891","715 SE 9th Ave, Portland, OR 97214","2026/01/01",1642,"2 Beds+","Apartment"
"892","7711 SW Capitol Hwy, Portland, OR 97219","2026/01/01",1375,"2 Beds+",NA
"893","2955 NE Martin Luther King Jr Blvd, Portland, OR 97212","2026/01/01",1275,"2 Beds+",NA
"894","9660 SW Greenburg Rd, Portland, OR 97223","2026/01/01",1265,"Studio","Apartment"
"895","9660 SW Greenburg Rd, Portland, OR 97223","2026/01/01",1348,"1 Bed","Apartment"
"896","9660 SW Greenburg Rd, Portland, OR 97223","2026/01/01",1489,"2 Beds+","Apartment"
"897","929 SW Salmon St, Portland, OR 97205","2026/01/01",680,"2 Beds+",NA
"898","1450 SW Jefferson St, Portland, OR 97201","2026/01/01",1027,"1 Bed","Apartment"
"899","1450 SW Jefferson St, Portland, OR 97201","2026/01/01",1226,"2 Beds","Apartment"
"900","16503 E Burnside St, Portland, OR 97233","2026/01/01",950,"1 Bed","Apartment"
"901","16503 E Burnside St, Portland, OR 97233","2026/01/01",1210,"2 Beds","Apartment"
"902","16503 E Burnside St, Portland, OR 97233","2026/01/01",1440,"3 Beds","Apartment"
"903","1212 SW Clay St, Portland, OR 97201","2026/01/01",757,"Studio","Apartment"
"904","1212 SW Clay St, Portland, OR 97201","2026/01/01",1237,"1 Bed","Apartment"
"905","620-646 SE 174th Ave, Portland, OR 97233","2026/01/01",915,"Studio","Apartment"
"906","620-646 SE 174th Ave, Portland, OR 97233","2026/01/01",1150,"1 Bed","Apartment"
"907","1721 SE Tacoma St, Portland, OR 97202","2026/01/01",1100,"Studio","Apartment"
"908","1721 SE Tacoma St, Portland, OR 97202","2026/01/01",1100,"1 Bed","Apartment"
"909","7828 SE Aspen Summit Dr, Portland, OR 97266","2026/01/01",1583,"1 Bed","Apartment"
"910","7828 SE Aspen Summit Dr, Portland, OR 97266","2026/01/01",1578,"2 Beds","Apartment"
"911","7828 SE Aspen Summit Dr, Portland, OR 97266","2026/01/01",1961,"3 Beds","Apartment"
"912","333 NE 146th Ave, Portland, OR 97230","2026/01/01",979,"Studio","Apartment"
"913","333 NE 146th Ave, Portland, OR 97230","2026/01/01",1272,"1 Bed","Apartment"
"914","333 NE 146th Ave, Portland, OR 97230","2026/01/01",1693,"2 Beds","Apartment"
"915","1240 SW Columbia St, Portland, OR 97201","2026/01/01",702,"Studio","Apartment"
"916","1240 SW Columbia St, Portland, OR 97201","2026/01/01",950,"1 Bed","Apartment"
"917","205-217 NW Couch St, Portland, OR 97209","2026/01/01",649,"1 Bed","Room"
"918","9777 NE Glisan St, Portland, OR 97220","2026/01/01",799,"Studio","Apartment"
"919","9777 NE Glisan St, Portland, OR 97220","2026/01/01",978,"1 Bed","Apartment"
"920","9777 NE Glisan St, Portland, OR 97220","2026/01/01",1127,"2 Beds","Apartment"
"921","12375 Mt Jefferson Ter, Lake Oswego, OR 97035","2026/01/01",1525,"1 Bed","Apartment"
"922","12375 Mt Jefferson Ter, Lake Oswego, OR 97035","2026/01/01",1899,"2 Beds","Apartment"
"923","5300 Parkview Dr, Lake Oswego, OR 97035","2026/01/01",1810,"1 Bed","Apartment"
"924","5300 Parkview Dr, Lake Oswego, OR 97035","2026/01/01",2045,"2 Beds","Apartment"
"925","12320 SW 72nd Ave, Tigard, OR 97223","2026/01/01",1350,"1 Bed","Apartment"
"926","12320 SW 72nd Ave, Tigard, OR 97223","2026/01/01",1750,"2 Beds","Apartment"
"927","11090 SW 68th Pky, Tigard, OR 97223","2026/01/01",1260,"2 Beds","Room"
"928","608 Washington St, Vancouver, WA 98660","2026/01/01",1466,"Studio","Apartment"
"929","608 Washington St, Vancouver, WA 98660","2026/01/01",1660,"1 Bed","Apartment"
"930","608 Washington St, Vancouver, WA 98660","2026/01/01",2465,"2 Beds","Apartment"
"931","215 Greenridge Dr, Lake Oswego, OR 97035","2026/01/01",1250,"Studio","Apartment"
"932","215 Greenridge Dr, Lake Oswego, OR 97035","2026/01/01",1494,"1 Bed","Apartment"
"933","215 Greenridge Dr, Lake Oswego, OR 97035","2026/01/01",1772,"2 Beds","Apartment"
"934","10544 SE Main St, Milwaukie, OR 97222","2026/01/01",1291,"1 Bed","Apartment"
"935","10544 SE Main St, Milwaukie, OR 97222","2026/01/01",1546,"2 Beds","Apartment"
"936","555 W 8th St, Vancouver, WA 98660","2026/01/01",1228,"1 Bed","Apartment"
"937","555 W 8th St, Vancouver, WA 98660","2026/01/01",1472,"2 Beds","Apartment"
"938","555 W 8th St, Vancouver, WA 98660","2026/01/01",1900,"3 Beds","Apartment"
"939","4320 SE Holgate Blvd, Portland, OR 97206","2026/01/01",520,"3 Beds","Room"
"940","1738 SE 38th Ave, Portland, OR 97214","2026/01/01",810,"3 Beds","Room"
"941","4713 N Willamette Blvd, Portland, OR 97203","2026/01/01",545,"3 Beds","Room"
"942","2834 NE Killingsworth St Unit B, Portland, OR 97211","2026/01/01",1625,"1 Bed, 1 Bath, 650 sq ft","Room"
"943","12802 SE Main St, Portland, OR 97233","2026/01/01",3295,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"944","6914 NE Grand Ave, Portland, OR 97211","2026/01/01",615,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"945","5418 NE 25th Ave, Portland, OR 97211","2026/01/01",660,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"946","2043 NW Johnson St, Portland, OR 97209","2026/01/01",550,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"947","5324 N Maryland Ave, Portland, OR 97217","2026/01/01",630,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"948","6389 N Commercial Ave, Portland, OR 97217","2026/01/01",690,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"949","4811 SE Haig St, Portland, OR 97206","2026/01/01",565,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"950","1730 SE 35th Pl, Portland, OR 97214","2026/01/01",795,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"951","3013 NE 181st Ave, Portland, OR 97230","2026/01/01",2194,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"952","1215 N Hayden Meadows Dr, Portland, OR 97217","2026/01/01",2040,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"953","6961 N Stanford Ave, Portland, OR 97203","2026/01/01",1360,"4 Beds, 3 Baths, 2,300 sq ft","Room"
"954","6541 SE 89th Ave, Portland, OR 97266","2026/01/01",1225,"Studio, 1 Bath, 414 sq ft","Room"
"955","3876 NE Maywood Pl, Portland, OR 97220","2026/01/01",3110,"Studio, 1 Bath, 414 sq ft","Room"
"956","123 N Hayden Bay Dr Unit 123 N Hayden Bay Drive, Portland, OR 97217","2026/01/01",2300,"2 Beds, 1 Bath, 900 sq ft","Room"
"957","1409 NE 71st Ave Unit A, Portland, OR 97213","2026/01/01",1750,"2 Beds, 1 Bath, 725 sq ft","Room"
"958","5515 S Corbett Ave, Portland, OR 97239","2026/01/01",2250,"2 Beds, 1 Bath, 850 sq ft","Room"
"959","1710 S Harbor Way Unit 306, Portland, OR 97201","2026/01/01",2100,"1 Bed, 1 Bath, 807 sq ft","Room"
"960","1985-1988 NW Savier St, Portland, OR 97209","2026/01/01",1389,"Unit S524 at Millhouse","Room"
"961","2641-2645 SW Spring Garden St, Portland, OR 97219","2026/01/01",1450,"Spring Terrace Apartments","Room"
"962","4820 S Corbett Ave, Portland, OR 97239","2026/01/01",2990,"Sophia's View — Condo-Style 2BR/2BA Flats & Townhomes in South Portland","Room"
"NA.2",NA,NA,NA,NA,NA
"964","2121-2215 SE Belmont St, Portland, OR 97214","2026/01/01",1928,"1 Bed","Apartment"
"965","2121-2215 SE Belmont St, Portland, OR 97214","2026/01/01",3762,"2 Beds","Apartment"
"966","1021 SE 122nd Ave, Portland, OR 97233","2026/01/01",1395,"Seven Gables","Apartment"
"967","17675 SE Pine St, Portland, OR 97233","2026/01/01",1107,"Mayfield Court Apartments","Apartment"
"968","475 NE 74th Ave, Portland, OR 97213","2026/01/01",1600,"Mt. Tabor Villas","Apartment"
"969","2065 NW Flanders St, Portland, OR 97209","2026/01/01",1100,"Twenty 65 Apartments","Apartment"
"970","436 NE Stafford St, Portland, OR 97211","2026/01/01",1295,"Stafford Apartments","Apartment"
"971","900 NW Lovejoy St, Portland, OR 97209","2026/01/01",2600,"Unit 01-406 at Burlington Tower","Apartment"
"972","430 NE 16th Ave, Portland, OR 97232","2026/01/01",1183,"Studio","Apartment"
"973","430 NE 16th Ave, Portland, OR 97232","2026/01/01",1246,"1 Bed","Apartment"
"974","430 NE 16th Ave, Portland, OR 97232","2026/01/01",1519,"2 Beds","Apartment"
"975","11855 SW 91ST Ave, Portland, OR 97223","2026/01/01",1180,"1 Bed","Apartment"
"976","11855 SW 91ST Ave, Portland, OR 97223","2026/01/01",1240,"2 Beds","Apartment"
"977","11855 SW 91ST Ave, Portland, OR 97223","2026/01/01",1558,"3 Beds","Apartment"
"978","8820 N Ivanhoe St, Portland, OR 97203","2026/01/01",1300,"Cathedral Park Apartments","Apartment"
"979","17101 SE Division St, Portland, OR 97233","2026/01/01",985,"1 Bed","Apartment"
"980","17101 SE Division St, Portland, OR 97233","2026/01/01",1130,"2 Beds","Apartment"
"981","13400 NW Cornell Rd, Portland, OR 97229","2026/01/01",1069,"1 Bed","Apartment"
"982","13400 NW Cornell Rd, Portland, OR 97229","2026/01/01",762,"2 Beds","Apartment"
"983","13400 NW Cornell Rd, Portland, OR 97229","2026/01/01",1837,"3 Beds","Apartment"
"984","8338 N Interstate Ave, Portland, OR 97217","2026/01/01",1399,"Unit 407 at Northwood","Apartment"
"985","209 W Evergreen Blvd, Vancouver, WA 98660","2026/01/01",2750,"Riverview Tower Apartments","Apartment"
"986","3180 NW Division St, Gresham, OR 97030","2026/01/01",1575,"Mountain Knolls","Apartment"
"987","10550 SW Butner Rd, Portland, OR 97225","2026/01/01",1400,"1 Bed","Apartment"
"988","10550 SW Butner Rd, Portland, OR 97225","2026/01/01",1595,"2 Beds","Apartment"
"989","10550 SW Butner Rd, Portland, OR 97225","2026/01/01",1895,"3 Beds","Apartment"
"990","17704-17736 NE Glisan St, Portland, OR 97230","2026/01/01",1450,"17704-17736 NE Glisan St","Apartment"
"991","9500 SW Greenburg Rd, Portland, OR 97223","2026/01/01",1625,"9500 SW Greenburg Rd","Apartment"
"992","750 SW 9th Ave, Portland, OR 97205","2026/01/01",2369,"Unit 0715 at Park Avenue West","Apartment"
"993","14302 SE Division St, Portland, OR 97236","2026/01/01",1695,"Kensington Terrace - KT-142","Apartment"
"994","16520-16612 NE Glisan St, Portland, OR 97230","2026/01/01",1495,"Queens Commons","Apartment"
"995","110-128 NE 160th Ave, Portland, OR 97230","2026/01/01",1495,"The Sandpiper","Apartment"
"NA.3",NA,NA,NA,NA,NA
"997","2725 SE 29th Ave, Portland, OR 97202","2026/01/01",1495,"Clinton Court","Apartment"
"998","16400 NE Las Brisas Ct, Portland, OR 97230","2026/01/01",1595,"2 Beds","Apartment"
"999","16400 NE Las Brisas Ct, Portland, OR 97230","2026/01/01",1795,"3 Beds","Apartment"
"1000","12247 NW Cornell Rd, Portland, OR 97229","2026/01/01",1700,"2 Beds","Apartment"
"1001","12247 NW Cornell Rd, Portland, OR 97229","2026/01/01",1950,"3 Beds","Apartment"
"NA.4",NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA
"1004","4620 N Maryland Ave, Portland, OR 97217","2026/01/01",1475,"Savona Apartments","Apartment"
"1005","22 NE 2nd Ave, Portland, OR 97232","2026/01/01",1660,"Unit 1517 at Yard","Apartment"
"1006","1505 N Humboldt St, Portland, OR 97217","2026/01/01",1595,"MF 14 - N Humboldt","Apartment"
"1007","1235 N Prescott St, Portland, OR 97217","2026/01/01",1025,"The Outpost Coliving Community","Apartment"
"1008","11785 NW Timberview Ln, Portland, OR 97229","2026/01/01",1555,"1 Bed","Apartment"
"1009","11785 NW Timberview Ln, Portland, OR 97229","2026/01/01",1465,"2 Beds","Apartment"
"1010","11785 NW Timberview Ln, Portland, OR 97229","2026/01/01",2601,"3 Beds","Apartment"
"1011","3850 N Mississippi Ave, Portland, OR 97227","2026/01/01",1579,"1 Bed","Apartment"
"1012","3850 N Mississippi Ave, Portland, OR 97227","2026/01/01",2463,"2 Beds","Apartment"
"1013","311 NE Graham St, Portland, OR 97212","2026/01/01",1150,"311 Graham - Inclusionary Housing!","Apartment"
"1014","10 NE 162nd Ave, Portland, OR 97230","2026/01/01",1150,"1 Bed","Apartment"
"1015","10 NE 162nd Ave, Portland, OR 97230","2026/01/01",1350,"2 Beds","Apartment"
"1016","5042 NE Fremont St, Portland, OR 97213","2026/01/01",1450,"Fremont St Apartments","Apartment"
"NA.6",NA,NA,NA,NA,NA
"1018","16916-16936 SE Powell Blvd, Portland, OR 97236","2026/01/01",1395,"1 Bed","Apartment"
"1019","16916-16936 SE Powell Blvd, Portland, OR 97236","2026/01/01",1495,"2 Beds","Apartment"
"1020","16916-16936 SE Powell Blvd, Portland, OR 97236","2026/01/01",2250,"3 Beds","Apartment"
"1021","4807 SE Boardman Ave, Portland, OR 97267","2026/01/01",1495,"2 Beds","Apartment"
"1022","4807 SE Boardman Ave, Portland, OR 97267","2026/01/01",1895,"3 Beds","Apartment"
"1023","2070 NW Quimby St, Portland, OR 97209","2026/01/01",2990,"Unit 242 at Slabtown Square","Apartment"
"1024","3816 N Michigan Ave, Portland, OR 97227","2026/01/01",1150,"The Village Coliving Community","Apartment"
"1025","8778 N Columbia Blvd, Portland, OR 97203","2026/01/01",1250,"1 Bed","Apartment"
"1026","8778 N Columbia Blvd, Portland, OR 97203","2026/01/01",1399,"2 Beds","Apartment"
"1027","8778 N Columbia Blvd, Portland, OR 97203","2026/01/01",1699,"3 Beds","Apartment"
"1028","1524 N Sumner St, Portland, OR 97217","2026/01/01",1210,"MF 16 - N. Sumner","Apartment"
"1029","2306 SE 158th Ave, Portland, OR 97233","2026/01/01",1450,"Sherman Villa","Apartment"
"1030","1304-1306 SE 36th Ave, Portland, OR 97214","2026/01/01",1500,"1 Bed","Apartment"
"1031","1304-1306 SE 36th Ave, Portland, OR 97214","2026/01/01",1600,"2 Beds","Apartment"
"1032","5620 N Interstate Ave, Portland, OR 97217","2026/01/01",1075,"Unit 620 at Nomad Apartments","Apartment"
"1033","810 SW Vista Ave, Portland, OR 97205","2026/01/01",1455,"Vista Avenue","Apartment"
"1034","2034 NE 40th Ave, Portland, OR 97212","2026/01/01",1495,"Bookmark Apartments","Apartment"
"1035","6816 N Trumbull Ave, Portland, OR 97203","2026/01/01",1106,"Bridgeview Apartments","Apartment"
"1036","4008-4140 SE 174th Ave, Portland, OR 97236","2026/01/01",1495,"Foothills Apartments","Apartment"
"1037","1380 SW 66th Ave, Portland, OR 97225","2026/01/01",1055,"Studio","Apartment"
"1038","1380 SW 66th Ave, Portland, OR 97225","2026/01/01",1249,"1 Bed","Apartment"
"1039","1380 SW 66th Ave, Portland, OR 97225","2026/01/01",1550,"2 Beds","Apartment"
"1040","123 NE 172nd Ave, Portland, OR 97230","2026/01/01",995,"seaside01","Apartment"
"1041","8408-8428 N Brandon Ave, Portland, OR 97217","2026/01/01",950,"Studio","Apartment"
"1042","8408-8428 N Brandon Ave, Portland, OR 97217","2026/01/01",1350,"1 Bed","Apartment"
"1043","8408-8428 N Brandon Ave, Portland, OR 97217","2026/01/01",1600,"2 Beds","Apartment"
"1044","5419 SE Woodstock Blvd, Portland, OR 97206","2026/01/01",1895,"54 Woodstock Apartments~ Great Location ~Vibrant Neighborhood","Apartment"
"1045","6105 SE Cora St, Portland, OR 97206","2026/01/01",1250,"Kern Lofts","Apartment"
"1046","8417 SW 24th Ave, Portland, OR 97219","2026/01/01",1295,"8417 SW 24th Ave","Apartment"
"1047","6005 SE 51st Ave, Portland, OR 97206","2026/01/01",1900,"The Stock","Apartment"
"1048","1620 SE 39th Ave, Portland, OR 97214","2026/01/01",1000,"MF 11 - Cedarhurst Village Apartments","Apartment"
"1049","8130 SE Woodward St, Portland, OR 97206","2026/01/01",1395,"MF 17 - SE Woodward","Apartment"
"1050","10235 NE Prescott St, Portland, OR 97220","2026/01/01",950,"Parkrose Terrace","Apartment"
"1051","1670 SW Alder St, Portland, OR 97205","2026/01/01",1100,"Studio","Apartment"
"1052","1670 SW Alder St, Portland, OR 97205","2026/01/01",1358,"1 Bed","Apartment"
"1053","1670 SW Alder St, Portland, OR 97205","2026/01/01",1628,"2 Beds","Apartment"
"1054","110 N Tomahawk Island Dr, Portland, OR 97217","2026/01/01",1642,"Unit 418 at Prose Hayden Island","Apartment"
"1055","4525 N Albina Ave, Portland, OR 97217","2026/01/01",1500,"Ellis Flats","Apartment"
"1056","600 NE 100th Ave, Portland, OR 97220","2026/01/01",1171,"1 Bed","Apartment"
"1057","600 NE 100th Ave, Portland, OR 97220","2026/01/01",1397,"2 Beds","Apartment"
"1058","600 NE 100th Ave, Portland, OR 97220","2026/01/01",1297,"3 Beds","Apartment"
"1059","11157-11163 SW Hall Blvd, Portland, OR 97223","2026/01/01",1248,"1 Bed","Apartment"
"1060","11157-11163 SW Hall Blvd, Portland, OR 97223","2026/01/01",1496,"2 Beds","Apartment"
"1061","11157-11163 SW Hall Blvd, Portland, OR 97223","2026/01/01",1558,"3 Beds+","Apartment"
"1062","2255 W Burnside St, Portland, OR 97210","2026/01/01",948,"Studio","Apartment"
"1063","2255 W Burnside St, Portland, OR 97210","2026/01/01",998,"1 Bed","Apartment"
"1064","1517 NE 8th Ave, Portland, OR 97232","2026/01/01",1000,"1 Bed","Apartment"
"1065","1517 NE 8th Ave, Portland, OR 97232","2026/01/01",1250,"2 Beds","Apartment"
"1066","1640 SW Yamhill St, Portland, OR 97205","2026/01/01",2615,"Unit 310 at Byline","Apartment"
"1067","6723 NE Killingsworth St, Portland, OR 97218","2026/01/01",619,"Studio","Apartment"
"1068","6723 NE Killingsworth St, Portland, OR 97218","2026/01/01",719,"2 Beds","Apartment"
"1069","6723 NE Killingsworth St, Portland, OR 97218","2026/01/01",1936,"3 Beds","Apartment"
"1070","13301 SW 72nd Ave, Tigard, OR 97223","2026/01/01",1550,"1 Bed","Apartment"
"1071","13301 SW 72nd Ave, Tigard, OR 97223","2026/01/01",1790,"2 Beds","Apartment"
"1072","8810 SE Otty Rd, Happy Valley, OR 97086","2026/01/01",1283,"1 Bed","Apartment"
"1073","8810 SE Otty Rd, Happy Valley, OR 97086","2026/01/01",1535,"2 Beds","Apartment"
"1074","8810 SE Otty Rd, Happy Valley, OR 97086","2026/01/01",1767,"3 Beds","Apartment"
"1075","2334 SE 8th Ave, Portland, OR 97214","2026/01/01",5428,"3 Beds","Apartment"
"1076","1235 N Prescott St, Portland, OR 97217","2026/01/01",8283,"4 Beds","Apartment"
"1077","3260 SE Milwaukie Ave, Portland, OR 97202","2026/01/01",1987,"2 Beds, 2 Baths, 840 sq ft","Apartment"
"1078","3324 SE 24th Ave, Portland, OR 97202","2026/01/01",7290,"4 Beds","Apartment"
"1079","825 SE 49th Ave, Portland, OR 97215","2026/01/01",6085,"3 Beds","Apartment"
"1080","4004 SE Division St, Portland, OR 97202","2026/01/01",7322,"4 Beds","Apartment"
"1081","516 NE 56th Ave, Portland, OR 97213","2026/01/01",7202,"3 Beds","Apartment"
"1082","3845 SE Mall St, Portland, OR 97202","2026/01/01",2300,"2 Beds","Apartment"
"1083","7007 SW Hampton St, Tigard, OR 97223","2026/01/01",1799,"1 Bed, 1 Bath, 700 sq ft","Apartment"
"1084","7468 N Huron Ave, Portland, OR 97203","2026/01/01",2495,"2 Beds","House"
"1085","7434 SE Duke St, Portland, OR 97206","2026/01/01",1600,"2 Beds","House"
"1086","5515 N Syracuse St, Portland, OR 97203","2026/01/01",2573,"2 Beds","House"
"1087","3552 SE 66th Ave, Portland, OR 97206","2026/01/01",2500,"3 Beds","House"
"1088","5515 N Syracuse St, Portland, OR 97203","2026/01/01",1450,"1 Bed","House"
"1089","1111 W Columbia Way, Vancouver, WA 98660","2026/01/01",1815,"1 Bed, 1 Bath, 943 sq ft","House"
"1090","8740 SW Birchwood Rd, Portland, OR 97225","2026/01/01",3800,"5 Beds","House"
"1091","1480 N Jarrett St, Portland, OR 97217","2026/01/01",1250,"1 Bed","House"
"1092","730 NW Naito Pkwy, Portland, OR 97209","2026/01/01",1500,"2 Beds","House"
"1093","3158 SW 12th Ave, Portland, OR 97239","2026/01/01",2833,"2 Beds","House"
"1094","1330 SW 3rd Ave, Portland, OR 97201","2026/01/01",2730,"2 Beds","House"
"1095","10999 SE 37th Ave, Milwaukie, OR 97222","2026/01/01",2399,"2 Beds, 2 Baths, 1,019 sq ft","House"
"1096","9206-9210 N John Ave, Portland, OR 97203","2026/01/01",2120,"2 Beds","House"
"1097","1850 NW Front Ave, Portland, OR 97209","2026/01/01",1806,"1 Bed","House"
"1098","925 NW Hoyt St, Portland, OR 97209","2026/01/01",1780,"1 Bed","House"
"1099","3920 NE 37th Ave, Portland, OR 97212","2026/01/01",4119,"4 Beds","House"
"1100","2745 NW Pettygrove St, Portland, OR 97210","2026/01/01",1700,"2 Beds","House"
"1101","2510 NE Sandy Blvd, Portland, OR 97232","2026/01/01",1179,"1 Bed, 1 Bath, 647 sq ft","House"
"1102","3013 SE Waverleigh Blvd, Portland, OR 97202","2026/01/01",1850,"2 Beds","House"
"1103","1526 NE 68th Ave, Portland, OR 97213","2026/01/01",1300,"1 Bed","House"
"1104","1430 NW Pettygrove St, Portland, OR 97209","2026/01/01",1410,"Studio","House"
"1105","1430 NW Glisan St, Portland, OR 97209","2026/01/01",7200,"1 Bed","House"
"1106","7468 N Catlin Ave, Portland, OR 97203","2026/01/01",5995,"3 Beds","House"
"1107","5560 NE 42nd Ave, Portland, OR 97218","2026/01/01",1505,"2 Beds, 1 Bath, 637 sq ft","House"
"1108","1109 NW 97th Ave, Portland, OR 97229","2026/01/01",4450,"4 Beds","House"
"1109","3158 SW 12th Ave, Portland, OR 97239","2026/01/01",2799,"2 Beds","House"
"1110","5130 N Yale St, Portland, OR 97203","2026/01/01",925,"1 Bed","House"
"1111","3609 SW 38th Ave, Portland, OR 97221","2026/01/01",1650,"1 Bed","House"
"1112","3455 SE Gladstone St, Portland, OR 97202","2026/01/01",1600,"1 Bed","House"
"1113","827 NE 99th Ave, Portland, OR 97220","2026/01/01",1450,"1 Bed, 1 Bath, 680 sq ft","House"
"1114","3917 NE 12th Ave, Portland, OR 97212","2026/01/01",2450,"1 Bed","House"
"1115","3814 NE 6th Ave, Portland, OR 97212","2026/01/01",1550,"1 Bed","House"
"1116","4033 SE Hawthorne Blvd Unit B, Portland, OR 97214","2026/01/01",1700,"1 Bed | 1 Bath | 550 sq ft","House"
"1117","3904 N Albina Ave, Portland, OR 97227","2026/01/01",1400,"Studio","House"
"1118","3548-3548 NE 102nd Ave, Portland, OR 97220","2026/01/01",1495,"2 Beds","House"
"1120","3201 SW Sherwood Pl Unit ID1054293P, Portland, OR 97201","2026/01/01",9340,"5 Beds | 3 Baths","House"
"1121","2208-2208 NE 80th Ave, Portland, OR 97213","2026/01/01",1295,"2 Beds","House"
"1122","4660 SW Fairvale Ct, Portland, OR 97221","2026/01/01",3200,"3 Beds","House"
"1123","5177 NE 14th Pl, Portland, OR 97211","2026/01/01",8544,"4 Beds","House"
"1124","2109 NW Irving St, Portland, OR 97210","2026/01/01",1500,"1 Bed","Condo"
"1125","4622 SE 87th Ave, Portland, OR 97266","2026/01/01",977,"1 Bed","Condo"
"1126","3200-3236 SW Marigold St, Portland, OR 97219","2026/01/01",1750,"2 Beds","Condo"
"1127","1480 N Jarrett St, Portland, OR 97217","2026/01/01",1250,"1 Bed | 1 Bath | 469 sq ft","Condo"
"1128","2309 SW 1st Ave, Portland, OR 97201","2026/01/01",2995,"2 Beds | 2 Baths | 2,062 sq ft","Condo"
"1129","17310 SE Naegeli Dr, Portland, OR 97236","2026/01/01",1475,"2 Beds | 2 Baths | 985 sq ft","Condo"
"1130","2028 NE Clackamas St, Portland, OR 97232","2026/01/01",1500,"1 Bed | 1 Bath | 539 sq ft","Condo"
"1131","547 NE Knott St, Portland, OR 97212","2026/01/01",2750,"2 Beds","Condo"
"1132","8834 SE 9th Ave, Portland, OR 97202","2026/01/01",1695,"2 Beds","Condo"
"1133","4815 SE 75th Ave, Portland, OR 97206","2026/01/01",1345,"2 Beds","Condo"
"1134","502 NE 29th Ave, Portland, OR 97232","2026/01/01",5759,"3 Beds","Condo"
"1135","1155 NW Everett St, Portland, OR 97209","2026/01/01",1710,"1 Bed, 1 Bath, 611 sq ft","Condo"
"1136","315-317-317 NE Beech St, Portland, OR 97212","2026/01/01",6758,"3 Beds","Condo"
"1137","3029 S Water Ave Unit ID1309888P, Portland, OR 97201","2026/01/01",7889,"5 Beds | 2.5 Baths | 1,732 sq ft","Condo"
"1138","2104 NW Everett St Unit ID1309885P, Portland, OR 97210","2026/01/01",10197,"4 Beds | 2.5 Baths | 1,991 sq ft","Condo"
"1139","4622 NE Garfield Ave. Unit ID1309897P, Portland, OR 97211","2026/01/01",12017,"4 Beds | 3 Baths | 2,497 sq ft","Condo"
"1140","4128 N Montana Ave Unit ID1309853P, Portland, OR 97217","2026/01/01",5345,"3 Beds | 1 Bath | 1,496 sq ft","Condo"
"1141","1447 NW 12th Ave, Portland, OR 97209","2026/01/01",1438,"1 Bed | 1 Bath | 491 sq ft","Condo"
"1142","529 NW 21st Ave Unit ID1309848P, Portland, OR 97209","2026/01/01",8513,"3 Beds | 2 Baths","Condo"
"1143","917 SE 25th Ave Unit ID1309860P, Portland, OR 97214","2026/01/01",8073,"4 Beds | 1.5 Baths | 2,292 sq ft","Condo"
"1144","2034 NE Flanders St, Portland, OR 97232","2026/01/01",12034,"5 Beds","Condo"
"1145","3565 NE Broadway, Portland, OR 97232","2026/01/01",7069,"4 Beds","Condo"
"1146","26 NE 11th Ave, Portland, OR 97232","2026/01/01",8469,"3 Beds","Condo"
"1147","3202 SE 92nd Ave, Portland, OR 97266","2026/01/01",1395,"2 Beds, 2 Baths, 890 sq ft","Condo"
"1148","5040 NE 18th Ave, Portland, OR 97211","2026/01/01",7621,"3 Beds","Condo"
"1149","1428 SE 19th Ave, Portland, OR 97214","2026/01/01",9262,"4 Beds","Condo"
"1150","3046 NE Glisan St Unit ID1309827P, Portland, OR 97232","2026/01/01",9826,"4 Beds | 2 Baths | 1,399 sq ft","Condo"
"1151","5022 NE 26th Ave, Portland, OR 97211","2026/01/01",8424,"4 Beds","Condo"
"1152","4065 N Mississippi Ave, Portland, OR 97227","2026/01/01",6676,"3 Beds","Condo"
"1153","1717 SW Park Ave, Portland, OR 97201","2026/01/01",1379,"1 Bed, 1 Bath, 568 sq ft","Condo"
"1154","1425 SE 41st Ave Unit ID1309894P, Portland, OR 97214","2026/01/01",6811,"3 Beds | 2 Baths | 1,022 sq ft","Condo"
"1155","1032-1036-1036 SE 12th Ave, Portland, OR 97214","2026/01/01",7276,"3 Beds","Condo"
"1156","4980 N Vancouver Ave Unit ID1309896P, Portland, OR 97217","2026/01/01",5914,"3 Beds | 2 Baths | 1,173 sq ft","Condo"
"1157","915 SE 29th Ave, Portland, OR 97214","2026/01/01",7853,"3 Beds","Condo"
"1158","5016 NE 29th Ave, Portland, OR 97211","2026/01/01",7114,"4 Beds","Condo"
"1159","650 S Gaines St, Portland, OR 97239","2026/01/01",1724,"1 Bed, 1 Bath, 674 sq ft","Condo"
